level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest
83,12,1,4.344314575736519,3.620316341007279,WARRIOR,PALADIN
84,12,1,4.488520364077031,3.695907780458474,WARRIOR,PALADIN
85,12,1,4.634754565640997,3.791324616745695,WARRIOR,PALADIN
86,12,1,4.783245024919247,3.888573135129225,WARRIOR,PALADIN
87,12,1,4.935604873653654,3.975525556815418,WARRIOR,PALADIN
88,12,1,5.0842381595033626,4.071202800712981,WARRIOR,PALADIN
89,12,1,5.240858693813544,4.172713541069983,WARRIOR,PALADIN
90,12,1,5.39896658445822,4.267225529062202,WARRIOR,PALADIN
91,12,1,5.558290511251496,4.357545789517259,WARRIOR,PALADIN
92,12,1,5.719205107551839,4.4559092276525325,WARRIOR,PALADIN
93,12,1,5.8762435740121965,4.562152183170731,WARRIOR,PALADIN
94,12,1,6.038318477752336,4.668679082176896,WARRIOR,PALADIN
95,12,1,6.199093688904456,4.774303359120702,WARRIOR,PALADIN
96,12,1,6.36216142530559,4.871894544740196,WARRIOR,PALADIN
97,12,1,6.520077687049075,4.9633925033435,WARRIOR,PALADIN
98,12,1,6.681369794618908,5.06924555242676,WARRIOR,PALADIN
99,12,1,6.84346698679974,5.1694930259867045,WARRIOR,PALADIN
100,12,1,7.006468490237983,5.270140603570894,WARRIOR,PALADIN
101,12,1,7.165625309832224,5.371498462989566,WARRIOR,PALADIN
102,12,1,7.321345802146539,5.464874388302277,WARRIOR,PALADIN
103,12,1,7.479252328455965,5.560281033304615,WARRIOR,PALADIN
104,12,1,7.633527258622097,5.6574201718006645,WARRIOR,PALADIN
105,12,1,7.782640670479601,5.756707223673474,WARRIOR,PALADIN
106,12,1,7.922587706636253,5.829372138245281,WARRIOR,PALADIN
107,12,1,8.063534221943813,5.930750022379039,WARRIOR,PALADIN
108,12,1,8.200728668137657,6.0146748153318885,WARRIOR,PALADIN
109,12,1,8.333683608983101,6.079345972208916,WARRIOR,PALADIN
110,12,1,8.45878501594104,6.153114421677097,WARRIOR,PALADIN
111,12,1,8.580490559118381,6.229849844056856,WARRIOR,PALADIN
112,12,1,8.70077304714778,6.28718022328445,WARRIOR,PALADIN
113,12,1,8.816157216121102,6.3645229229821965,WARRIOR,PALADIN
114,12,1,8.927870713866493,6.432178277865086,WARRIOR,PALADIN
115,12,1,9.033031364570654,6.499916553839458,WARRIOR,PALADIN
116,12,1,9.13864171929848,6.566770577650716,WARRIOR,PALADIN
117,12,1,9.24142876014562,6.624516026154703,WARRIOR,PALADIN
118,12,1,9.340454856437086,6.689425177957298,WARRIOR,PALADIN
119,12,1,9.433655412322505,6.754081674605428,WARRIOR,PALADIN
120,12,1,9.526242646706518,6.806986127501546,WARRIOR,PALADIN
20,12,5,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,12,5,1.7056252194321386,1.5400990060153052,ROGUE,CLERIC
22,12,5,1.6637918930206164,1.395710848768239,ROGUE,CLERIC
23,12,5,1.5811473353492866,1.3311408230403776,ROGUE,CLERIC
24,12,5,1.5473787522614524,1.2440622933991285,ROGUE,CLERIC
25,12,5,1.5549583421859081,1.2886363383457278,ROGUE,CLERIC
26,12,5,1.5750657163450255,1.2850513650684459,ROGUE,CLERIC
27,12,5,1.6108544487390297,1.3021804998420539,ROGUE,CLERIC
28,12,5,1.687005605691172,1.2667437715945917,ROGUE,CLERIC
29,12,5,1.7112016831706933,1.3598001235744173,ROGUE,CLERIC
30,12,5,1.748547663734512,1.451306472534175,ROGUE,CLERIC
31,12,5,1.8023626070825305,1.5760656508256643,ROGUE,CLERIC
32,12,5,1.8414250404729327,1.6561517779449142,ROGUE,CLERIC
33,12,5,1.8764974103673948,1.7181446403590872,ROGUE,CLERIC
34,12,5,1.9341010722045526,1.7780760674501073,ROGUE,CLERIC
35,12,5,1.9886749146412974,1.9424718331373825,ROGUE,CLERIC
36,12,5,2.0473397936387583,2.1065909263668248,ROGUE,CLERIC
37,12,5,2.087364810285597,2.19196996300266,ROGUE,CLERIC
38,12,5,2.1269460641627047,2.2496148955525985,ROGUE,CLERIC
39,12,5,2.135576827920449,2.2733490854538463,ROGUE,CLERIC
40,12,5,2.1981207911836442,2.292020947483664,ROGUE,CLERIC
41,12,5,2.2284482324304022,2.3074264711959502,ROGUE,CLERIC
42,12,5,2.219605902522259,2.334622169613243,ROGUE,CLERIC
43,12,5,2.2339223091018656,2.3083792862840458,ROGUE,CLERIC
44,12,5,2.2342214522163006,2.348327762354896,ROGUE,CLERIC
45,12,5,2.2273286461707453,2.3528331469271135,ROGUE,CLERIC
46,12,5,2.188333900482764,2.3546052900916603,ROGUE,CLERIC
47,12,5,2.1486550641208746,2.418319397321511,ROGUE,CLERIC
48,12,5,2.1167980411026077,2.463632714076658,ROGUE,CLERIC
49,12,5,2.0862115715493568,2.509974572487006,ROGUE,CLERIC
50,12,5,2.0899564746658994,2.5341759102903483,ROGUE,CLERIC
51,12,5,2.0888147607845298,2.579662659699844,ROGUE,CLERIC
52,12,5,2.081131754972154,2.5846211930649288,ROGUE,CLERIC
53,12,5,2.062992005005171,2.6452507269561165,ROGUE,CLERIC
54,12,5,2.0538485804391327,2.643048532562098,ROGUE,CLERIC
55,12,5,2.0447323086839164,2.6878012719787403,ROGUE,CLERIC
56,12,5,2.0317858295920477,2.699588908020689,ROGUE,CLERIC
57,12,5,2.014399359941943,2.6904714712125744,ROGUE,CLERIC
58,12,5,1.9930454209686532,2.668647690386594,ROGUE,CLERIC
59,12,5,1.9976999818106522,2.6757694963960077,WARRIOR,CLERIC
60,12,5,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,12,5,2.0706515263417824,2.6747519252716234,WARRIOR,CLERIC
62,12,5,2.1150694865842423,2.658604165843559,WARRIOR,CLERIC
63,12,5,2.161137120024481,2.6791319894531984,WARRIOR,CLERIC
64,12,5,2.2064771742049905,2.7103634575754487,WARRIOR,CLERIC
65,12,5,2.262275954883086,2.753576822158643,WARRIOR,CLERIC
66,12,5,2.3163126925661137,2.806385457849192,WARRIOR,CLERIC
67,12,5,2.373224319985523,2.8533845847680483,WARRIOR,CLERIC
68,12,5,2.4345814785157183,2.900746045576974,WARRIOR,CLERIC
69,12,5,2.5456545360339256,2.954012535678552,WARRIOR,PALADIN
70,12,5,2.655436309780157,3.0024794382019326,WARRIOR,PALADIN
71,12,5,2.7693416906304114,3.052022455471848,WARRIOR,PALADIN
72,12,5,2.8893687121457123,3.1028344218606563,WARRIOR,PALADIN
73,12,5,3.005893670193016,3.1549441367783038,WARRIOR,PALADIN
74,12,5,3.1321170510369756,3.1987335094581626,WARRIOR,PALADIN
75,12,5,3.260942757306573,3.246331338800168,WARRIOR,PALADIN
76,12,5,3.3908992669561266,3.292437847672436,WARRIOR,PALADIN
77,12,5,3.5228490599218176,3.340479507853722,WARRIOR,PALADIN
78,12,5,3.6528824995465614,3.3865466066141936,WARRIOR,PALADIN
79,12,5,3.7905750003589533,3.4340759685904,WARRIOR,PALADIN
80,12,5,3.9270588695385023,3.4808743172271006,WARRIOR,PALADIN
81,12,5,4.065736923537089,3.525595690389971,WARRIOR,PALADIN
82,12,5,4.207626993908153,3.572557431245582,WARRIOR,PALADIN
83,12,5,4.344314575736519,3.6203163410073236,WARRIOR,PALADIN
84,12,5,4.488520364077053,3.6959077804584517,WARRIOR,PALADIN
85,12,5,4.634754565641019,3.7913246167456727,WARRIOR,PALADIN
86,12,5,4.783245024919269,3.888573135129203,WARRIOR,PALADIN
87,12,5,4.935604873653676,3.97552555681544,WARRIOR,PALADIN
88,12,5,5.0842381595033626,4.071202800712936,WARRIOR,PALADIN
89,12,5,5.240858693813566,4.172713541069961,WARRIOR,PALADIN
90,12,5,5.398966584458242,4.267225529062224,WARRIOR,PALADIN
91,12,5,5.5582905112514736,4.357545789517214,WARRIOR,PALADIN
92,12,5,5.719205107551817,4.45590922765251,WARRIOR,PALADIN
93,12,5,5.8762435740121965,4.562152183170709,WARRIOR,PALADIN
94,12,5,6.038318477752336,4.668679082176852,WARRIOR,PALADIN
95,12,5,6.1990936889044335,4.774303359120635,WARRIOR,PALADIN
96,12,5,6.362161425305524,4.871894544740152,WARRIOR,PALADIN
97,12,5,6.520077687049053,4.9633925033435,WARRIOR,PALADIN
98,12,5,6.6813697946188855,5.0692455524267155,WARRIOR,PALADIN
99,12,5,6.843466986799696,5.169493025986682,WARRIOR,PALADIN
100,12,5,7.00646849023796,5.270140603570894,WARRIOR,PALADIN
101,12,5,7.165625309832224,5.371498462989566,WARRIOR,PALADIN
102,12,5,7.321345802146517,5.464874388302277,WARRIOR,PALADIN
103,12,5,7.479252328455965,5.560281033304593,WARRIOR,PALADIN
104,12,5,7.633527258622053,5.6574201718006645,WARRIOR,PALADIN
105,12,5,7.782640670479579,5.756707223673452,WARRIOR,PALADIN
106,12,5,7.922587706636186,5.829372138245259,WARRIOR,PALADIN
107,12,5,8.063534221943748,5.930750022378994,WARRIOR,PALADIN
108,12,5,8.200728668137636,6.014674815331866,WARRIOR,PALADIN
109,12,5,8.333683608983055,6.0793459722089604,WARRIOR,PALADIN
110,12,5,8.458785015940995,6.153114421677053,WARRIOR,PALADIN
111,12,5,8.58049055911836,6.229849844056834,WARRIOR,PALADIN
112,12,5,8.70077304714778,6.287180223284428,WARRIOR,PALADIN
113,12,5,8.816157216121056,6.3645229229821965,WARRIOR,PALADIN
114,12,5,8.927870713866493,6.432178277865086,WARRIOR,PALADIN
115,12,5,9.033031364570633,6.4999165538394355,WARRIOR,PALADIN
116,12,5,9.138641719298413,6.566770577650671,WARRIOR,PALADIN
117,12,5,9.241428760145599,6.624516026154703,WARRIOR,PALADIN
118,12,5,9.340454856437086,6.689425177957253,WARRIOR,PALADIN
119,12,5,9.433655412322462,6.754081674605428,WARRIOR,PALADIN
120,12,5,9.526242646706518,6.806986127501524,WARRIOR,PALADIN
20,12,12,1.726323084235304,1.625277621995025,ROGUE,CLERIC
21,12,12,1.7056252194321386,1.5400990060153275,ROGUE,CLERIC
22,12,12,1.6637918930206164,1.3957108487682168,ROGUE,CLERIC
23,12,12,1.5811473353492866,1.3311408230403776,ROGUE,CLERIC
24,12,12,1.5473787522614746,1.2440622933991063,ROGUE,CLERIC
25,12,12,1.5549583421859303,1.28863633834575,ROGUE,CLERIC
26,12,12,1.575065716344981,1.2850513650684459,ROGUE,CLERIC
27,12,12,1.6108544487390297,1.3021804998420317,ROGUE,CLERIC
28,12,12,1.6870056056911942,1.266743771594614,ROGUE,CLERIC
29,12,12,1.711201683170649,1.3598001235744173,ROGUE,CLERIC
30,12,12,1.748547663734512,1.4513064725341085,ROGUE,CLERIC
31,12,12,1.8023626070825083,1.5760656508256643,ROGUE,CLERIC
32,12,12,1.8414250404729549,1.6561517779449142,ROGUE,CLERIC
33,12,12,1.8764974103673948,1.7181446403590872,ROGUE,CLERIC
34,12,12,1.9341010722045748,1.7780760674500629,ROGUE,CLERIC
35,12,12,1.9886749146412974,1.9424718331373825,ROGUE,CLERIC
36,12,12,2.0473397936387583,2.106590926366847,ROGUE,CLERIC
37,12,12,2.087364810285619,2.1919699630026823,ROGUE,CLERIC
38,12,12,2.1269460641627047,2.2496148955526207,ROGUE,CLERIC
39,12,12,2.1355768279204934,2.2733490854538463,ROGUE,CLERIC
40,12,12,2.1981207911836442,2.292020947483664,ROGUE,CLERIC
41,12,12,2.22844823243038,2.3074264711959502,ROGUE,CLERIC
42,12,12,2.219605902522259,2.334622169613265,ROGUE,CLERIC
43,12,12,2.233922309101821,2.30837928628409,ROGUE,CLERIC
44,12,12,2.2342214522163006,2.348327762354896,ROGUE,CLERIC
45,12,12,2.2273286461707453,2.3528331469271357,ROGUE,CLERIC
46,12,12,2.188333900482764,2.3546052900916825,ROGUE,CLERIC
47,12,12,2.1486550641208524,2.418319397321489,ROGUE,CLERIC
48,12,12,2.1167980411026077,2.463632714076658,ROGUE,CLERIC
49,12,12,2.086211571549379,2.509974572487006,ROGUE,CLERIC
50,12,12,2.0899564746659216,2.5341759102903705,ROGUE,CLERIC
51,12,12,2.0888147607845298,2.5796626596998884,ROGUE,CLERIC
52,12,12,2.081131754972154,2.584621193064951,ROGUE,CLERIC
53,12,12,2.062992005005193,2.6452507269561165,ROGUE,CLERIC
54,12,12,2.053848580439155,2.64304853256212,ROGUE,CLERIC
55,12,12,2.0447323086839164,2.6878012719787625,ROGUE,CLERIC
56,12,12,2.0317858295920477,2.699588908020689,ROGUE,CLERIC
57,12,12,2.0143993599419208,2.690471471212552,ROGUE,CLERIC
58,12,12,1.993045420968631,2.668647690386594,ROGUE,CLERIC
59,12,12,1.9976999818106744,2.67576949639603,WARRIOR,CLERIC
60,12,12,2.0306067069785882,2.6717735322880465,WARRIOR,CLERIC
61,12,12,2.07065152634176,2.6747519252716234,WARRIOR,CLERIC
62,12,12,2.1150694865842645,2.658604165843559,WARRIOR,CLERIC
63,12,12,2.161137120024459,2.6791319894531984,WARRIOR,CLERIC
64,12,12,2.2064771742049905,2.7103634575754487,WARRIOR,CLERIC
65,12,12,2.262275954883086,2.753576822158643,WARRIOR,CLERIC
66,12,12,2.316312692566136,2.806385457849192,WARRIOR,CLERIC
67,12,12,2.3732243199854786,2.853384584768026,WARRIOR,CLERIC
68,12,12,2.434581478515674,2.900746045576974,WARRIOR,CLERIC
69,12,12,2.5456545360339033,2.9540125356785074,WARRIOR,PALADIN
70,12,12,2.655436309780135,3.0024794382019326,WARRIOR,PALADIN
71,12,12,2.769341690630367,3.0520224554718256,WARRIOR,PALADIN
72,12,12,2.8893687121457123,3.1028344218607007,WARRIOR,PALADIN
73,12,12,3.005893670192994,3.1549441367782816,WARRIOR,PALADIN
74,12,12,3.132117051036998,3.1987335094581626,WARRIOR,PALADIN
75,12,12,3.2609427573065286,3.246331338800168,WARRIOR,PALADIN
76,12,12,3.3908992669560822,3.2924378476724137,WARRIOR,PALADIN
77,12,12,3.5228490599217954,3.3404795078536997,WARRIOR,PALADIN
78,12,12,3.652882499546539,3.386546606614216,WARRIOR,PALADIN
79,12,12,3.790575000358931,3.4340759685903777,WARRIOR,PALADIN
80,12,12,3.92705886953848,3.4808743172270784,WARRIOR,PALADIN
81,12,12,4.065736923537044,3.525595690389993,WARRIOR,PALADIN
82,12,12,4.207626993908131,3.5725574312456043,WARRIOR,PALADIN
83,12,12,4.3443145757364965,3.6203163410073014,WARRIOR,PALADIN
84,12,12,4.488520364077031,3.695907780458474,WARRIOR,PALADIN
85,12,12,4.634754565640975,3.791324616745717,WARRIOR,PALADIN
86,12,12,4.783245024919269,3.888573135129203,WARRIOR,PALADIN
87,12,12,4.935604873653676,3.9755255568154846,WARRIOR,PALADIN
88,12,12,5.08423815950334,4.071202800713003,WARRIOR,PALADIN
89,12,12,5.240858693813566,4.172713541069983,WARRIOR,PALADIN
90,12,12,5.39896658445822,4.2672255290622685,WARRIOR,PALADIN
91,12,12,5.5582905112514736,4.357545789517281,WARRIOR,PALADIN
92,12,12,5.719205107551839,4.455909227652599,WARRIOR,PALADIN
93,12,12,5.876243574012219,4.562152183170776,WARRIOR,PALADIN
94,12,12,6.038318477752358,4.668679082176919,WARRIOR,PALADIN
95,12,12,6.199093688904478,4.77430335912068,WARRIOR,PALADIN
96,12,12,6.362161425305546,4.871894544740218,WARRIOR,PALADIN
97,12,12,6.520077687049075,4.963392503343522,WARRIOR,PALADIN
98,12,12,6.68136979461893,5.06924555242676,WARRIOR,PALADIN
99,12,12,6.84346698679974,5.169493025986727,WARRIOR,PALADIN
100,12,12,7.00646849023796,5.270140603570894,WARRIOR,PALADIN
101,12,12,7.165625309832224,5.371498462989632,WARRIOR,PALADIN
102,12,12,7.321345802146517,5.464874388302321,WARRIOR,PALADIN
103,12,12,7.4792523284559875,5.560281033304615,WARRIOR,PALADIN
104,12,12,7.633527258622075,5.657420171800687,WARRIOR,PALADIN
105,12,12,7.782640670479579,5.756707223673474,WARRIOR,PALADIN
106,12,12,7.922587706636208,5.829372138245303,WARRIOR,PALADIN
107,12,12,8.063534221943813,5.930750022379017,WARRIOR,PALADIN
108,12,12,8.200728668137636,6.0146748153318885,WARRIOR,PALADIN
109,12,12,8.333683608983101,6.079345972208983,WARRIOR,PALADIN
110,12,12,8.458785015941018,6.153114421677075,WARRIOR,PALADIN
111,12,12,8.580490559118381,6.229849844056856,WARRIOR,PALADIN
112,12,12,8.70077304714778,6.287180223284428,WARRIOR,PALADIN
113,12,12,8.816157216121102,6.364522922982174,WARRIOR,PALADIN
114,12,12,8.92787071386647,6.432178277865086,WARRIOR,PALADIN
115,12,12,9.033031364570633,6.4999165538394355,WARRIOR,PALADIN
116,12,12,9.138641719298457,6.566770577650716,WARRIOR,PALADIN
117,12,12,9.24142876014562,6.624516026154725,WARRIOR,PALADIN
118,12,12,9.340454856437063,6.689425177957298,WARRIOR,PALADIN
119,12,12,9.433655412322484,6.7540816746054055,WARRIOR,PALADIN
120,12,12,9.526242646706518,6.806986127501524,WARRIOR,PALADIN
20,16,1,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,16,1,1.7056252194321386,1.5400990060153052,ROGUE,CLERIC
22,16,1,1.6637918930205942,1.3957108487682168,ROGUE,CLERIC
23,16,1,1.5811473353492866,1.3311408230403998,ROGUE,CLERIC
24,16,1,1.5473787522614746,1.2440622933991063,ROGUE,CLERIC
25,16,1,1.5549583421859081,1.28863633834575,ROGUE,CLERIC
26,16,1,1.5750657163450033,1.285051365068468,ROGUE,CLERIC
27,16,1,1.6108544487390297,1.3021804998420317,ROGUE,CLERIC
28,16,1,1.687005605691172,1.2667437715945917,ROGUE,CLERIC
29,16,1,1.7112016831706933,1.3598001235744173,ROGUE,CLERIC
30,16,1,1.748547663734512,1.451306472534153,ROGUE,CLERIC
31,16,1,1.8023626070825305,1.5760656508256643,ROGUE,CLERIC
32,16,1,1.8414250404729549,1.6561517779449142,ROGUE,CLERIC
33,16,1,1.8764974103673726,1.7181446403590872,ROGUE,CLERIC
34,16,1,1.9341010722045526,1.778076067450085,ROGUE,CLERIC
35,16,1,1.9886749146412974,1.942471833137338,ROGUE,CLERIC
36,16,1,2.0473397936387583,2.1065909263668248,ROGUE,CLERIC
37,16,1,2.0873648102855746,2.19196996300266,ROGUE,CLERIC
38,16,1,2.1269460641627047,2.249614895552643,ROGUE,CLERIC
39,16,1,2.135576827920471,2.2733490854538685,ROGUE,CLERIC
40,16,1,2.1981207911836442,2.292020947483664,ROGUE,CLERIC
41,16,1,2.22844823243038,2.307426471195906,ROGUE,CLERIC
42,16,1,2.219605902522259,2.3346221696133096,ROGUE,CLERIC
43,16,1,2.233922309101821,2.30837928628409,ROGUE,CLERIC
44,16,1,2.2342214522162784,2.3483277623548737,ROGUE,CLERIC
45,16,1,2.2273286461707675,2.3528331469271135,ROGUE,CLERIC
46,16,1,2.188333900482742,2.3546052900916603,ROGUE,CLERIC
47,16,1,2.14865506412083,2.418319397321489,ROGUE,CLERIC
48,16,1,2.11679804110263,2.463632714076658,ROGUE,CLERIC
49,16,1,2.0862115715493346,2.509974572487028,ROGUE,CLERIC
50,16,1,2.0899564746658994,2.5341759102903483,ROGUE,CLERIC
51,16,1,2.0888147607845076,2.5796626596998884,ROGUE,CLERIC
52,16,1,2.081131754972132,2.584621193064951,ROGUE,CLERIC
53,16,1,2.062992005005171,2.6452507269561165,ROGUE,CLERIC
54,16,1,2.0538485804391327,2.643048532562098,ROGUE,CLERIC
55,16,1,2.044732308683894,2.6878012719787625,ROGUE,CLERIC
56,16,1,2.0317858295920255,2.6995889080207114,ROGUE,CLERIC
57,16,1,2.014399359941943,2.690471471212552,ROGUE,CLERIC
58,16,1,1.993045420968631,2.6686476903866163,ROGUE,CLERIC
59,16,1,1.9976999818106744,2.6757694963960077,WARRIOR,CLERIC
60,16,1,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,16,1,2.0706515263417824,2.6747519252716456,WARRIOR,CLERIC
62,16,1,2.1150694865842645,2.6586041658435366,WARRIOR,CLERIC
63,16,1,2.161137120024481,2.6791319894532206,WARRIOR,CLERIC
64,16,1,2.206477174205035,2.7103634575754265,WARRIOR,CLERIC
65,16,1,2.2622759548831306,2.753576822158643,WARRIOR,CLERIC
66,16,1,2.316312692566136,2.80638545784917,WARRIOR,CLERIC
67,16,1,2.373224319985523,2.853384584768026,WARRIOR,CLERIC
68,16,1,2.4345814785157183,2.900746045576952,WARRIOR,CLERIC
69,16,1,2.5456545360339033,2.9540125356785074,WARRIOR,PALADIN
70,16,1,2.655436309780135,3.0024794382019326,WARRIOR,PALADIN
71,16,1,2.7693416906304114,3.0520224554718256,WARRIOR,PALADIN
72,16,1,2.8893687121457123,3.1028344218606785,WARRIOR,PALADIN
73,16,1,3.0058936701930383,3.1549441367782816,WARRIOR,PALADIN
74,16,1,3.132117051036998,3.1987335094581626,WARRIOR,PALADIN
75,16,1,3.2609427573065286,3.246331338800146,WARRIOR,PALADIN
76,16,1,3.3908992669560822,3.292437847672436,WARRIOR,PALADIN
77,16,1,3.5228490599218176,3.340479507853744,WARRIOR,PALADIN
78,16,1,3.6528824995465614,3.386546606614216,WARRIOR,PALADIN
79,16,1,3.790575000358931,3.4340759685903777,WARRIOR,PALADIN
80,16,1,3.927058869538458,3.480874317227123,WARRIOR,PALADIN
81,16,1,4.065736923537067,3.525595690389971,WARRIOR,PALADIN
82,16,1,4.207626993908131,3.572557431245582,WARRIOR,PALADIN
83,16,1,4.344314575736519,3.620316341007279,WARRIOR,PALADIN
84,16,1,4.488520364077053,3.6959077804584517,WARRIOR,PALADIN
85,16,1,4.634754565640975,3.7913246167456727,WARRIOR,PALADIN
86,16,1,4.783245024919247,3.888573135129181,WARRIOR,PALADIN
87,16,1,4.935604873653676,3.97552555681544,WARRIOR,PALADIN
88,16,1,5.08423815950334,4.071202800712959,WARRIOR,PALADIN
89,16,1,5.240858693813588,4.172713541069983,WARRIOR,PALADIN
90,16,1,5.398966584458242,4.267225529062224,WARRIOR,PALADIN
91,16,1,5.558290511251496,4.3575457895172365,WARRIOR,PALADIN
92,16,1,5.719205107551839,4.455909227652555,WARRIOR,PALADIN
93,16,1,5.8762435740121965,4.562152183170709,WARRIOR,PALADIN
94,16,1,6.038318477752336,4.668679082176874,WARRIOR,PALADIN
95,16,1,6.1990936889044335,4.774303359120657,WARRIOR,PALADIN
96,16,1,6.362161425305546,4.871894544740196,WARRIOR,PALADIN
97,16,1,6.520077687049053,4.963392503343522,WARRIOR,PALADIN
98,16,1,6.681369794618908,5.069245552426693,WARRIOR,PALADIN
99,16,1,6.843466986799696,5.169493025986682,WARRIOR,PALADIN
100,16,1,7.00646849023796,5.270140603570872,WARRIOR,PALADIN
101,16,1,7.165625309832224,5.37149846298961,WARRIOR,PALADIN
102,16,1,7.321345802146517,5.464874388302299,WARRIOR,PALADIN
103,16,1,7.479252328455965,5.560281033304637,WARRIOR,PALADIN
104,16,1,7.633527258622075,5.657420171800687,WARRIOR,PALADIN
105,16,1,7.782640670479601,5.756707223673452,WARRIOR,PALADIN
106,16,1,7.922587706636208,5.829372138245281,WARRIOR,PALADIN
107,16,1,8.063534221943769,5.930750022379039,WARRIOR,PALADIN
108,16,1,8.200728668137657,6.014674815331844,WARRIOR,PALADIN
109,16,1,8.333683608983055,6.079345972208938,WARRIOR,PALADIN
110,16,1,8.458785015940995,6.153114421677075,WARRIOR,PALADIN
111,16,1,8.580490559118337,6.229849844056856,WARRIOR,PALADIN
112,16,1,8.70077304714778,6.287180223284428,WARRIOR,PALADIN
113,16,1,8.816157216121079,6.3645229229821965,WARRIOR,PALADIN
114,16,1,8.92787071386647,6.432178277865108,WARRIOR,PALADIN
115,16,1,9.033031364570633,6.499916553839458,WARRIOR,PALADIN
116,16,1,9.138641719298457,6.5667705776506935,WARRIOR,PALADIN
117,16,1,9.241428760145599,6.624516026154725,WARRIOR,PALADIN
118,16,1,9.340454856437109,6.689425177957298,WARRIOR,PALADIN
119,16,1,9.433655412322462,6.754081674605361,WARRIOR,PALADIN
120,16,1,9.526242646706539,6.806986127501524,WARRIOR,PALADIN
20,16,5,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,16,5,1.7056252194321386,1.5400990060153275,ROGUE,CLERIC
22,16,5,1.663791893020572,1.3957108487681946,ROGUE,CLERIC
23,16,5,1.5811473353492866,1.331140823040422,ROGUE,CLERIC
24,16,5,1.5473787522614746,1.2440622933991063,ROGUE,CLERIC
25,16,5,1.5549583421859081,1.28863633834575,ROGUE,CLERIC
26,16,5,1.5750657163450033,1.285051365068468,ROGUE,CLERIC
27,16,5,1.6108544487390741,1.3021804998420317,ROGUE,CLERIC
28,16,5,1.6870056056911942,1.266743771594614,ROGUE,CLERIC
29,16,5,1.7112016831707155,1.3598001235744173,ROGUE,CLERIC
30,16,5,1.748547663734512,1.4513064725341307,ROGUE,CLERIC
31,16,5,1.8023626070825305,1.5760656508256643,ROGUE,CLERIC
32,16,5,1.8414250404729549,1.656151777944892,ROGUE,CLERIC
33,16,5,1.8764974103673726,1.7181446403590872,ROGUE,CLERIC
34,16,5,1.9341010722045526,1.778076067450085,ROGUE,CLERIC
35,16,5,1.9886749146412974,1.9424718331373603,ROGUE,CLERIC
36,16,5,2.0473397936387583,2.106590926366847,ROGUE,CLERIC
37,16,5,2.0873648102855746,2.191969963002638,ROGUE,CLERIC
38,16,5,2.1269460641627047,2.2496148955525985,ROGUE,CLERIC
39,16,5,2.135576827920471,2.2733490854538685,ROGUE,CLERIC
40,16,5,2.198120791183622,2.2920209474836417,ROGUE,CLERIC
41,16,5,2.228448232430358,2.3074264711959502,ROGUE,CLERIC
42,16,5,2.219605902522259,2.334622169613265,ROGUE,CLERIC
43,16,5,2.2339223091018434,2.3083792862840458,ROGUE,CLERIC
44,16,5,2.2342214522162784,2.348327762354896,ROGUE,CLERIC
45,16,5,2.227328646170723,2.3528331469271135,ROGUE,CLERIC
46,16,5,2.1883339004827196,2.354605290091638,ROGUE,CLERIC
47,16,5,2.1486550641208524,2.418319397321511,ROGUE,CLERIC
48,16,5,2.1167980411025855,2.463632714076658,ROGUE,CLERIC
49,16,5,2.0862115715493568,2.509974572487028,ROGUE,CLERIC
50,16,5,2.0899564746658994,2.5341759102903927,ROGUE,CLERIC
51,16,5,2.0888147607845298,2.579662659699866,ROGUE,CLERIC
52,16,5,2.081131754972154,2.5846211930649288,ROGUE,CLERIC
53,16,5,2.062992005005193,2.6452507269561387,ROGUE,CLERIC
54,16,5,2.0538485804391327,2.64304853256212,ROGUE,CLERIC
55,16,5,2.0447323086839164,2.6878012719787625,ROGUE,CLERIC
56,16,5,2.0317858295920477,2.6995889080207114,ROGUE,CLERIC
57,16,5,2.0143993599419208,2.690471471212552,ROGUE,CLERIC
58,16,5,1.9930454209686532,2.668647690386572,ROGUE,CLERIC
59,16,5,1.9976999818106744,2.6757694963960077,WARRIOR,CLERIC
60,16,5,2.0306067069786327,2.6717735322880243,WARRIOR,CLERIC
61,16,5,2.07065152634176,2.6747519252716456,WARRIOR,CLERIC
62,16,5,2.1150694865842645,2.6586041658435144,WARRIOR,CLERIC
63,16,5,2.161137120024459,2.679131989453176,WARRIOR,CLERIC
64,16,5,2.2064771742049683,2.710363457575471,WARRIOR,CLERIC
65,16,5,2.2622759548831084,2.7535768221586654,WARRIOR,CLERIC
66,16,5,2.3163126925661137,2.806385457849192,WARRIOR,CLERIC
67,16,5,2.3732243199854786,2.853384584768026,WARRIOR,CLERIC
68,16,5,2.434581478515696,2.900746045576974,WARRIOR,CLERIC
69,16,5,2.545654536033881,2.9540125356785296,WARRIOR,PALADIN
70,16,5,2.655436309780135,3.002479438201955,WARRIOR,PALADIN
71,16,5,2.769341690630367,3.052022455471848,WARRIOR,PALADIN
72,16,5,2.8893687121457345,3.1028344218606785,WARRIOR,PALADIN
