level,class,hp,mp,dex,cha,cap_h,capacity_bonus_h,proc_bonus_pp,raw_proc_pct,search_s,search_reduction_pct,sale_bonus_pct,variant
28,CLERIC,277.75,402.75,17.5,19.75,8.87970913159545,0.8797091315954497,2.7912060010529807,16.54120600105298,4.752269147877984,4.954617042440319,7.392434240260327,prior
28,MAGE,275.75,402.75,17.5,19.75,8.876094926614531,0.8760949266145319,2.7912060010529807,16.29120600105298,4.752269147877984,4.954617042440319,7.392434240260327,prior
28,PALADIN,286.25,272.25,18.0,38.25,8.89820444421311,0.8982044442131105,2.1280887679973546,16.128088767997355,4.74694976076555,5.061004784688995,9.829930570616998,prior
28,RANGER,292.25,328.5,37.75,19.25,8.905380686151904,0.9053806861519051,2.433097127294405,16.183097127294406,4.611693705678529,7.766125886429425,7.318323568323567,prior
28,ROGUE,285.25,280.5,37.75,17.0,8.89597556325589,0.8959755632558903,2.1745315339127576,15.92453153391276,4.612056351183064,7.758872976338729,6.862100103199174,prior
28,WARRIOR,401.75,268.25,18.0,18.75,9.06805702146465,1.06805702146465,2.1050024058367347,15.855002405836736,4.74694976076555,5.061004784688995,7.241677653263019,prior
29,CLERIC,285.25,417.5,17.5,19.75,8.8928669802184,0.8928669802184008,2.857000166056398,16.607000166056398,4.752269147877984,4.954617042440319,7.392434240260327,prior
29,MAGE,283.25,417.5,17.5,19.75,8.889337140612124,0.8893371406121249,2.857000166056398,16.357000166056398,4.752269147877984,4.954617042440319,7.392434240260327,prior
29,PALADIN,294.25,280.5,18.75,39.0,8.911749939872397,0.911749939872398,2.174813455227593,16.174813455227593,4.739672020123839,5.20655959752322,9.891648602270466,prior
29,RANGER,300.5,339.75,38.0,19.25,8.919164168931353,0.9191641689313537,2.4904630327760024,16.240463032776002,4.610572294195276,7.788554116094496,7.318323568323567,prior
29,ROGUE,294.25,288.5,38.25,17.5,8.911210908862069,0.9112109088620683,2.2194429003060714,15.969442900306072,4.609357466353735,7.8128506729253,6.964138116822554,prior
29,WARRIOR,416.5,276.5,18.75,18.75,9.085940171304218,1.0859401713042174,2.152092641780562,16.152092641780563,4.739672020123839,5.20655959752322,7.241677653263019,prior
30,CLERIC,300.75,447.25,18.5,19.75,8.919184893455247,0.9191848934552471,2.984547285223039,17.234547285223037,4.742423655647468,5.151526887050634,7.392434240260327,prior
30,MAGE,298.75,447.25,18.5,19.75,8.915821097955973,0.9158210979559733,2.984547285223039,16.984547285223037,4.742423655647468,5.151526887050634,7.392434240260327,prior
30,PALADIN,309.75,297.0,19.25,40.5,8.937287511365703,0.9372875113657035,2.2660221625048584,16.26602216250486,4.735212445389296,5.295751092214074,10.023860837438423,prior
30,RANGER,317.25,362.0,40.25,19.5,8.94630523745969,0.9463052374596894,2.6004959037777162,16.350495903777716,4.599636668070213,8.007266638595752,7.356202356202356,prior
30,ROGUE,311.25,303.75,39.5,18.25,8.93897076667085,0.9389707666708507,2.3028565779872725,16.302856577987274,4.603369241053064,7.932615178938708,7.102563179494564,prior
30,WARRIOR,446.0,293.0,19.25,19.25,9.119890316062268,1.1198903160622686,2.2440063428601684,16.24400634286017,4.735212445389296,5.295751092214074,7.338574476732371,prior
31,CLERIC,316.25,477.25,18.5,20.25,8.944330347920134,0.9443303479201348,3.1068639657945685,17.60686396579457,4.742423655647468,5.151526887050634,7.48046715851867,prior
31,MAGE,314.25,477.25,18.5,20.25,8.941121510039835,0.9411215100398356,3.106863965794568,17.606863965794567,4.742423655647468,5.151526887050634,7.48046715851867,prior
31,PALADIN,326.0,314.5,19.75,41.0,8.962720108912624,0.9627201089126247,2.359784895123646,16.609784895123646,4.730775355976723,5.384492880465544,10.059918529746117,prior
31,RANGER,333.25,384.25,41.0,20.0,8.970887261617648,0.9708872616176469,2.7061342859808017,16.956134285980802,4.596237924716855,8.075241505662891,7.445777056761038,prior
31,ROGUE,328.0,320.5,40.5,19.25,8.965052128037906,0.9650521280379052,2.3919771818279103,16.64197718182791,4.59866161550048,8.026767689990397,7.281297134238311,prior
31,WARRIOR,476.5,310.5,19.75,19.25,9.152391225568461,1.1523912255684619,2.338482569244862,16.588482569244864,4.730775355976723,5.384492880465544,7.338574476732371,prior
32,CLERIC,332.5,507.75,19.0,20.25,8.969284706252104,0.9692847062521035,3.2254936751599033,17.725493675159903,4.737827346054081,5.243453078918381,7.48046715851867,prior
32,MAGE,330.5,507.75,19.0,20.25,8.966225494551653,0.9662254945516522,3.2254936751599037,17.725493675159903,4.737827346054081,5.243453078918381,7.48046715851867,prior
32,PALADIN,344.5,330.75,20.0,42.5,8.990298149787886,0.9902981497878871,2.44414635451342,16.94414635451342,4.728857617811907,5.4228476437618625,10.178443904877525,prior
32,RANGER,350.5,407.5,42.75,20.25,8.996177287502485,0.9961772875024852,2.8123741395665673,17.56237413956657,4.588410143097644,8.231797138047138,7.48046715851867,prior
32,ROGUE,344.25,337.75,41.5,19.5,8.989374837952326,0.9893748379523255,2.4810283187027737,16.981028318702773,4.59450107156894,8.109978568621198,7.344322344322344,prior
32,WARRIOR,509.5,326.75,20.0,19.75,9.18497651475723,1.184976514757229,2.423476006510056,16.923476006510057,4.728857617811907,5.4228476437618625,7.442524580682475,prior
33,CLERIC,340.75,524.0,19.0,20.5,8.981577865172397,0.9815778651723965,3.2862891612583836,18.036289161258384,4.737827346054081,5.243453078918381,7.531074445968063,prior
33,MAGE,338.75,524.0,19.0,20.5,8.97859129698256,0.9785912969825596,3.2862891612583844,17.786289161258384,4.737827346054081,5.243453078918381,7.531074445968063,prior
33,PALADIN,353.25,338.0,20.0,43.25,9.002859080172222,1.0028590801722213,2.4809502664903613,17.230950266490364,4.728857617811907,5.4228476437618625,10.238582384853572,prior
33,RANGER,359.5,419.25,43.5,20.75,9.008983184050942,1.0089831840509422,2.864528391066057,17.614528391066056,4.585341424327705,8.293171513445904,7.564319126819127,prior
33,ROGUE,352.75,347.0,42.0,19.5,9.00160600163635,1.0016060016363508,2.5273384672515045,17.027338467251504,4.592444191481645,8.151116170367086,7.344322344322344,prior
33,WARRIOR,525.75,334.0,20.0,19.75,9.200119025813043,1.2001190258130436,2.460552527369436,16.960552527369437,4.728857617811907,5.4228476437618625,7.442524580682475,prior
34,CLERIC,356.75,556.5,19.25,21.0,9.004684180800627,1.004684180800628,3.4035895950970696,18.15358959509707,4.735973532494759,5.280529350104821,7.61239604989605,prior
34,MAGE,354.75,556.5,19.25,21.0,9.001831947361946,1.0018319473619473,3.4035895950970687,17.90358959509707,4.735973532494759,5.280529350104821,7.61239604989605,prior
34,PALADIN,372.75,355.5,20.75,43.75,9.029694979792769,1.0296949797927684,2.567838320005192,17.567838320005194,4.723101038864538,5.537979222709231,10.276961201055506,prior
34,RANGER,376.0,444.0,45.5,21.0,9.031496495669337,1.0314964956693369,2.970787668407953,17.72078766840795,4.577119013139091,8.457619737218167,7.61239604989605,prior
34,ROGUE,369.5,364.75,43.0,19.75,9.024781380087902,1.0247813800879007,2.6141483068592652,17.114148306859263,4.587758813102568,8.244823737948627,7.380554228380316,prior
34,WARRIOR,561.0,351.5,20.75,19.75,9.231080423530443,1.2310804235304431,2.548077203598457,17.548077203598456,4.723101038864538,5.537979222709231,7.442524580682475,prior
35,CLERIC,373.25,590.5,20.0,21.5,9.02705919849688,1.0270591984968802,3.5200192906999517,18.270019290699953,4.728897430184195,5.422051396316102,7.706204680290046,prior
35,MAGE,371.25,590.5,20.0,21.5,9.024333039501967,1.024333039501966,3.520019290699952,18.520019290699953,4.728897430184195,5.422051396316102,7.706204680290046,prior
35,PALADIN,390.75,371.5,21.25,45.75,9.053193683215973,1.0531936832159738,2.6450954743988335,17.895095474398833,4.718954248366013,5.620915032679738,10.417519834015705,prior
35,RANGER,393.25,469.25,47.25,21.5,9.053668442425897,1.0536684424258964,3.0748719391975086,18.074871939197507,4.570036764705883,8.599264705882353,7.706204680290046,prior
35,ROGUE,388.0,382.0,44.75,20.0,9.049344725334821,1.0493447253348211,2.6961339897110483,17.696133989711047,4.580503741386735,8.389925172265288,7.428631151457238,prior
35,WARRIOR,595.25,367.5,21.25,20.25,9.25889942155858,1.2588994215585796,2.6258925083681417,17.875892508368143,4.718954248366013,5.620915032679738,7.532129742962056,prior
36,CLERIC,390.5,625.75,21.0,21.75,9.049726982244824,1.0497269822448239,3.634817875216233,19.134817875216232,4.720708198566901,5.585836028661994,7.751936387607119,prior
36,MAGE,388.5,625.75,21.0,21.75,9.047126605609026,1.0471266056090256,3.634817875216233,19.134817875216232,4.720708198566901,5.585836028661994,7.751936387607119,prior
36,PALADIN,408.0,387.75,21.5,47.25,9.074751344309393,1.0747513443093921,2.7212755114514144,17.971275511451413,4.717161215579128,5.656775688417444,10.524972753185782,prior
36,RANGER,411.0,494.75,49.25,21.75,9.075640289973853,1.0756402899738524,3.17593721139881,18.67593721139881,4.562661721864533,8.746765562709353,7.751936387607119,prior
36,ROGUE,404.5,400.5,45.75,20.5,9.070160822624581,1.0701608226245818,2.7811725885604615,18.28117258856046,4.576532861715215,8.469342765695714,7.511398176291793,prior
36,WARRIOR,629.75,383.75,21.5,20.5,9.284998512788786,1.2849985127887864,2.7026149420563224,17.95261494205632,4.717161215579128,5.656775688417444,7.577861450279129,prior
37,CLERIC,407.75,662.0,21.5,22.0,9.071337982046193,1.0713379820461935,3.7466718556323344,19.496671855632336,4.716592489525488,5.66815020949024,7.79549039457576,prior
37,MAGE,405.75,662.0,21.5,22.0,9.068854697058327,1.068854697058328,3.7466718556323344,19.246671855632336,4.716592489525488,5.66815020949024,7.79549039457576,prior
37,PALADIN,426.25,405.5,21.75,48.0,9.096446105466478,1.096446105466479,2.8016087366368474,18.051608736636847,4.714686668067816,5.7062666386436875,10.57194236723467,prior
37,RANGER,428.25,520.75,50.25,22.0,9.096163522898834,1.0961635228988347,3.2748018604450877,19.024801860445088,4.559007322374516,8.819853552509679,7.79549039457576,prior
37,ROGUE,423.0,419.0,48.0,21.0,9.092354796992112,1.0923547969921126,2.8633173991919176,18.363317399191917,4.567427440921417,8.651451181571662,7.616653693132676,prior
37,WARRIOR,666.0,401.5,21.75,20.5,9.310502046192227,1.3105020461922265,2.783510124782163,18.28351012478216,4.714686668067816,5.7062666386436875,7.577861450279129,prior
38,CLERIC,417.0,679.0,21.5,22.0,9.082505130423915,1.0825051304239137,3.7972137029276363,19.547213702927635,4.716592489525488,5.66815020949024,7.79549039457576,prior
38,MAGE,415.0,679.0,21.5,22.0,9.08008122534821,1.0800812253482093,3.7972137029276363,19.297213702927635,4.716592489525488,5.66815020949024,7.79549039457576,prior
38,PALADIN,436.0,414.5,22.0,48.5,9.107730520678569,1.1077305206785684,2.841792009847371,18.09179200984737,4.712305499707874,5.753890005842527,10.603308631477645,prior
38,RANGER,438.0,532.5,50.75,22.25,9.107344677029399,1.1073446770293986,3.317977204786595,19.067977204786594,4.557310928932878,8.853781421342443,7.8273781496778,prior
38,ROGUE,432.25,428.75,49.5,21.0,9.10312036444113,1.1031203644411298,2.9056729923832383,18.405672992383238,4.561890396573888,8.762192068522227,7.616653693132676,prior
38,WARRIOR,685.0,410.5,22.0,20.5,9.323156356218263,1.323156356218262,2.8239726469396107,18.32397264693961,4.712305499707874,5.753890005842527,7.577861450279129,prior
39,CLERIC,435.0,714.25,21.75,22.0,9.103336214317643,1.1033362143176437,3.8980879551701966,19.648087955170197,4.714674751360672,5.706504972786558,7.79549039457576,prior
39,MAGE,433.0,714.25,21.75,22.0,9.101020765307458,1.1010207653074584,3.8980879551701966,19.398087955170197,4.714674751360672,5.706504972786558,7.79549039457576,prior
39,PALADIN,453.75,432.0,22.5,50.25,9.127381736376257,1.1273817363762575,2.917894762007217,18.91789476200722,4.707802926809075,5.8439414638185125,10.711670310015897,prior
39,RANGER,457.5,557.0,51.5,22.25,9.128753551509792,1.128753551509793,3.4057814195271354,19.155781419527138,4.554833187645688,8.903336247086248,7.8273781496778,prior
39,ROGUE,451.25,444.75,50.75,21.75,9.12441122097991,1.1244112209799102,2.9736821114184298,18.72368211141843,4.557479449974527,8.850411000509464,7.762245713724696,prior
39,WARRIOR,721.75,428.0,22.5,21.0,9.346340216613857,1.3463402166138572,2.9005973174810533,18.900597317481054,4.707802926809075,5.8439414638185125,7.663233749562375,prior
40,CLERIC,452.75,751.75,22.0,22.5,9.123298282689566,1.1232982826895657,4.000283785901852,19.750283785901853,4.71282093780135,5.743581243972999,7.870932156646441,prior
40,MAGE,450.75,751.75,22.0,22.5,9.121085296273604,1.1210852962736038,4.000283785901852,20.00028378590185,4.71282093780135,5.743581243972999,7.870932156646441,prior
40,PALADIN,473.25,450.0,23.0,52.0,9.148047492180087,1.148047492180086,2.993729067274014,19.243729067274014,4.703879212204008,5.922415755919854,10.813186813186814,prior
40,RANGER,476.5,583.25,53.0,22.75,9.14897554372919,1.1489755437291893,3.4962204123764473,19.49622041237645,4.550108579309817,8.99782841380366,7.901544401544401,prior
40,ROGUE,468.5,463.25,51.0,22.25,9.142858964758963,1.1428589647589629,3.050004679839814,19.300004679839816,4.556441079721362,8.871178405572756,7.8473279598959955,prior
40,WARRIOR,761.25,446.0,23.0,21.75,9.36953483069247,1.3695348306924693,2.9769435543276392,19.22694355432764,4.703879212204008,5.922415755919854,7.787951708948528,prior
41,CLERIC,471.75,789.5,22.25,22.5,9.143395654440361,1.143395654440361,4.098351262015491,20.34835126201549,4.7110857447817835,5.778285104364326,7.870932156646441,prior
41,MAGE,469.75,789.5,22.25,22.5,9.141282721226263,1.141282721226263,4.098351262015489,20.59835126201549,4.7110857447817835,5.778285104364326,7.870932156646441,prior
41,PALADIN,492.0,469.0,23.75,53.25,9.16701495541885,1.1670149554188498,3.0710373970432325,19.321037397043234,4.698352905112243,6.032941897755141,10.880145074224021,prior
41,RANGER,496.5,610.25,54.0,23.0,9.168995720731253,1.1689957207312527,3.585826439810406,19.835826439810404,4.546794461569828,9.06411076860345,7.930956166250283,prior
41,ROGUE,487.5,481.75,53.0,22.5,9.162401448974599,1.1624014489745993,3.1241882791096445,19.374188279109646,4.549357821071198,9.01284357857603,7.888856199098653,prior
41,WARRIOR,800.25,465.0,23.75,21.75,9.390899772071197,1.3908997720711977,3.054764663792331,19.304764663792334,4.698352905112243,6.032941897755141,7.787951708948528,prior
42,CLERIC,491.75,827.0,22.5,23.0,9.1634972671944,1.1634972671944,4.1908629317589945,20.940862931758993,4.709029823729153,5.819403525416958,7.943072640747059,prior
42,MAGE,489.75,827.0,22.5,23.0,9.161481917148809,1.1614819171488078,4.1908629317589945,20.690862931758996,4.709029823729153,5.819403525416958,7.943072640747059,prior
42,PALADIN,512.25,487.25,24.25,54.25,9.186672537681057,1.1866725376810572,3.1435375137715154,19.393537513771516,4.69499269005848,6.1001461988304095,10.933385814964764,prior
42,RANGER,517.0,636.75,54.75,23.5,9.188501754275283,1.1885017542752832,3.6700194958584493,20.17001949585845,4.543871807795699,9.12256384408602,8.000764948439366,prior
42,ROGUE,506.0,499.75,54.0,23.0,9.180663678856682,1.1806636788566829,3.194485400556139,19.69448540055614,4.5462959812572405,9.074080374855185,7.975443696450428,prior
42,WARRIOR,841.5,483.25,24.25,22.5,9.411966199825136,1.4119661998251352,3.1277400555381742,19.377740055538176,4.69499269005848,6.1001461988304095,7.907724056877458,prior
43,CLERIC,509.75,867.75,22.75,23.5,9.180871631705326,1.1808716317053256,4.2867018386914655,21.036701838691464,4.707236790942267,5.855264181154663,8.037943696450428,prior
43,MAGE,507.75,867.75,22.75,23.5,9.178938961301252,1.1789389613012524,4.2867018386914655,21.036701838691464,4.707236790942267,5.855264181154663,8.037943696450428,prior
43,PALADIN,531.5,505.0,24.25,55.75,9.20440810075336,1.2044081007533598,3.211603753940025,20.211603753940025,4.69499269005848,6.1001461988304095,11.011969957753088,prior
43,RANGER,537.0,665.5,56.25,24.5,9.206636623329668,1.206636623329668,3.758148422402532,20.50814842240253,4.539083626801328,9.218327463973445,8.149054807561539,prior
43,ROGUE,524.0,518.75,54.25,23.0,9.197676771717294,1.197676771717295,3.2665340700100063,19.766534070010007,4.5454766928677275,9.090466142645447,7.975443696450428,prior
43,WARRIOR,882.0,501.0,24.25,22.75,9.431231990012336,1.4312319900123365,3.1962447225811825,19.946244722581184,4.69499269005848,6.1001461988304095,7.9409687377285225,prior
44,CLERIC,528.75,909.25,23.75,24.0,9.19853494229681,1.1985349422968095,4.37966656556795,21.129666565567952,4.699666835357625,6.006663292847504,8.106996053122483,prior
44,MAGE,526.75,909.25,23.75,24.0,9.196684747185234,1.1966847471852344,4.37966656556795,21.129666565567952,4.699666835357625,6.006663292847504,8.106996053122483,prior
44,PALADIN,550.75,522.5,24.5,57.75,9.221341205784222,1.221341205784222,3.2768975790057917,20.27689757900579,4.692783094098884,6.144338118022329,11.121147873865265,prior
44,RANGER,556.5,695.25,58.0,24.75,9.223652973538414,1.2236529735384138,3.8456208415432696,20.84562084154327,4.533615156189273,9.327696876214535,8.188695399527713,prior
44,ROGUE,543.0,537.75,55.5,23.25,9.214766976381402,1.2147669763814024,3.3363746840372897,20.08637468403729,4.541296419098144,9.174071618037136,8.0150842884166,prior
44,WARRIOR,923.5,518.5,24.5,23.25,9.449681804634725,1.4496818046347242,3.2619533149039315,20.511953314903934,4.692783094098884,6.144338118022329,8.032599667774086,prior
45,CLERIC,548.0,950.75,24.25,24.25,9.215795370594051,1.2157953705940518,4.467839120551215,21.46783912055122,4.696054203967727,6.078915920645446,8.144874841001272,prior
45,MAGE,546.0,950.75,24.25,24.25,9.2140243038817,1.2140243038817005,4.467839120551215,21.467839120551215,4.696054203967727,6.078915920645446,8.144874841001272,prior
45,PALADIN,570.25,540.75,24.5,59.5,9.237775166564349,1.2377751665643486,3.3434202374849495,20.59342023748495,4.692783094098884,6.144338118022329,11.213342044134727,prior
45,RANGER,577.0,724.5,59.75,25.0,9.240923928509096,1.2409239285090963,3.9279245288039584,21.177924528803956,4.528277704190738,9.434445916185247,8.2265741874065,prior
45,ROGUE,561.25,558.25,56.75,23.5,9.23046425610214,1.23046425610214,3.4091719400538714,20.409171940053874,4.537530712089428,9.249385758211442,8.065691575865994,prior
