catalogId|elapsed|reduced|role|assetId|instance|hitIndex|x|y|width|height|rotation|alpha|reveal|mirror|start|end|safeAlphaCap|drawMode|tintArgb
warrior_t01_c02|520|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|520|0|CONTACT|2131034552|0|0|0.5|0.645|0.25814846|0.58244747|7.0|0.27551016|1.0|1.0|402|550||AUTHORED_SCREEN|
warrior_t01_c02|530|0|SECONDARY|2131034562|0|0|0.5|0.51711947|0.3949748|0.594108|0.0|0.023188401|1.0|1.0|120|546||AUTHORED_SCREEN|
warrior_t01_c02|530|0|DEBRIS|2131034553|0|0|0.51065195|0.6001745|0.34|0.767125|10.0|0.5|0.42607898|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|530|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|530|0|CONTACT|2131034552|0|0|0.5|0.645|0.25814846|0.58244747|7.0|0.18367349|1.0|1.0|402|550||AUTHORED_SCREEN|
warrior_t01_c02|540|0|SECONDARY|2131034562|0|0|0.5|0.51711947|0.3949748|0.594108|0.0|0.00869565|1.0|1.0|120|546||AUTHORED_SCREEN|
warrior_t01_c02|540|0|DEBRIS|2131034553|0|0|0.51177686|0.5970248|0.34|0.767125|10.0|0.5|0.47107434|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|540|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|540|0|CONTACT|2131034552|0|0|0.5|0.645|0.25814846|0.58244747|7.0|0.09183674|1.0|1.0|402|550||AUTHORED_SCREEN|
warrior_t01_c02|550|0|DEBRIS|2131034553|0|0|0.5128558|0.5940037|0.34|0.767125|10.0|0.5|0.51423323|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|550|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|560|0|DEBRIS|2131034553|0|0|0.5138889|0.5911111|0.34|0.767125|10.0|0.5|0.5555556|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|560|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|570|0|DEBRIS|2131034553|0|0|0.514876|0.5883471|0.34|0.767125|10.0|0.5|0.59504133|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|570|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|580|0|DEBRIS|2131034553|0|0|0.5158173|0.58571166|0.34|0.767125|10.0|0.5|0.63269055|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|580|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|590|0|DEBRIS|2131034553|0|0|0.5167126|0.58320475|0.34|0.767125|10.0|0.5|0.6685032|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|590|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|600|0|DEBRIS|2131034553|0|0|0.517562|0.58082646|0.34|0.767125|10.0|0.5|0.70247936|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|600|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|610|0|DEBRIS|2131034553|0|0|0.5183655|0.5785767|0.34|0.767125|10.0|0.5|0.7346189|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|610|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|620|0|DEBRIS|2131034553|0|0|0.5191231|0.5764555|0.34|0.767125|10.0|0.47058824|0.7649219|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|620|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|630|0|DEBRIS|2131034553|0|0|0.5198347|0.57446283|0.34|0.767125|10.0|0.44117647|0.7933884|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|630|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|640|0|DEBRIS|2131034553|0|0|0.5205005|0.5725987|0.34|0.767125|10.0|0.4117647|0.82001835|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|640|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.88|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|650|0|DEBRIS|2131034553|0|0|0.5211203|0.5708632|0.34|0.767125|10.0|0.38235295|0.8448118|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|650|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.85953486|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|660|0|DEBRIS|2131034553|0|0|0.52169424|0.5692562|0.34|0.767125|10.0|0.35294116|0.8677686|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|660|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.8390697|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|670|0|DEBRIS|2131034553|0|0|0.5222222|0.56777775|0.34|0.767125|10.0|0.32352942|0.8888889|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|670|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.8186046|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|680|0|DEBRIS|2131034553|0|0|0.5227043|0.5664279|0.34|0.767125|10.0|0.29411763|0.9081726|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|680|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.7981396|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|690|0|DEBRIS|2131034553|0|0|0.5231405|0.5652066|0.34|0.767125|10.0|0.2647059|0.92561984|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|690|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.77767444|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|700|0|DEBRIS|2131034553|0|0|0.5235308|0.56411386|0.34|0.767125|10.0|0.2352941|0.9412305|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|700|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.7572093|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|710|0|DEBRIS|2131034553|0|0|0.5238751|0.5631497|0.34|0.767125|10.0|0.20588234|0.9550046|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|710|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.73674417|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|720|0|DEBRIS|2131034553|0|0|0.52417356|0.56231403|0.34|0.767125|10.0|0.17647058|0.96694213|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|720|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.7162791|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|730|0|DEBRIS|2131034553|0|0|0.5244261|0.561607|0.34|0.767125|10.0|0.14705881|0.97704315|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|730|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.69581395|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|740|0|DEBRIS|2131034553|0|0|0.5246327|0.5610285|0.34|0.767125|10.0|0.11764705|0.98530763|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|740|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.6753488|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|750|0|DEBRIS|2131034553|0|0|0.5247934|0.5605785|0.34|0.767125|10.0|0.08823529|0.9917355|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|750|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.65488374|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|760|0|DEBRIS|2131034553|0|0|0.5249082|0.5602571|0.34|0.767125|10.0|0.058823526|0.9963269|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|760|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.6344186|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|770|0|DEBRIS|2131034553|0|0|0.524977|0.56006426|0.34|0.767125|10.0|0.029411763|0.99908173|1.0|432|780||AUTHORED_SCREEN|
warrior_t01_c02|770|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.6139535|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|780|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.59348834|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|790|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.57302326|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|800|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.5525581|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|810|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.532093|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|820|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.5116279|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|830|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.4911628|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|840|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.4706977|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|850|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.45023257|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|860|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.42976743|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|870|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.4093023|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|880|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.3888372|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|890|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.3683721|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|900|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.34790698|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|910|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.32744187|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|920|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.30697674|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|930|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.2865116|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|940|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.26604652|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|950|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.2455814|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|960|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.22511628|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|970|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.20465115|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|980|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.18418603|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|990|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.16372095|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1000|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.14325583|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1010|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.1227907|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1020|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.10232557|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1030|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.08186045|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1040|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.061395325|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1050|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.040930253|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|1060|0|PRIMARY|2131034563|0|0|0.5037802|0.1563707|0.37999997|1.2860625|1.0|0.020465126|1.0|1.0|240|1070||AUTHORED_SCREEN|
warrior_t01_c02|260|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|270|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|280|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|290|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|300|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|310|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|320|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|330|1|SECONDARY|2131034562|0|0|0.51392007|0.53360003|0.34049556|0.7884601|0.0|0.34|1.0|1.0|260|340||AUTHORED_SCREEN|
warrior_t01_c02|340|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|350|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|360|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|370|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|380|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|390|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|400|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|410|1|PRIMARY|2131034563|0|0|0.51592004|0.5897123|0.30155504|1.0205753|0.0|0.56|1.0|1.0|340|420||AUTHORED_SCREEN|
warrior_t01_c02|420|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|430|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|440|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|450|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|460|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|470|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|480|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|490|1|CONTACT|2131034552|0|0|0.50136006|0.62028|0.176814|0.41993326|0.0|0.82|1.0|1.0|420|500||AUTHORED_SCREEN|
warrior_t01_c02|500|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c02|510|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c02|520|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c02|530|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c02|540|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c02|550|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c02|560|1|DEBRIS|2131034553|0|0|0.55938005|0.51742|0.25661996|0.5514275|0.0|0.28|1.0|1.0|500|570||AUTHORED_SCREEN|
warrior_t01_c03|210|0|SECONDARY|2131034555|0|0|0.39381835|0.57247144|0.48764288|1.1002443|0.0|0.0796875|0.08542937|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|220|0|SECONDARY|2131034555|0|0|0.4032939|0.57492805|0.48764288|1.1002443|0.0|0.14875|0.16704488|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|230|0|SECONDARY|2131034555|0|0|0.41232666|0.5772699|0.48764288|1.1002443|0.0|0.2071875|0.24484652|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|230|0|PRIMARY|2131034560|0|0|0.288525|0.51552874|0.91999996|1.3443079|0.0|0.08580002|0.097500026|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|240|0|SECONDARY|2131034555|0|0|0.4209167|0.5794969|0.48764288|1.1002443|0.0|0.255|0.31883448|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|240|0|PRIMARY|2131034560|0|0|0.3135|0.5220037|0.91999996|1.3443079|0.0|0.16720004|0.19000006|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|250|0|SECONDARY|2131034555|0|0|0.42906392|0.5816092|0.48764288|1.1002443|0.0|0.2921875|0.38900864|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|250|0|PRIMARY|2131034560|0|0|0.337125|0.52812874|0.91999996|1.3443079|0.0|0.24419998|0.27749997|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|260|0|SECONDARY|2131034555|0|0|0.43676835|0.5836066|0.48764288|1.1002443|0.0|0.31875|0.45536888|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|260|0|PRIMARY|2131034560|0|0|0.35939997|0.5339037|0.91999996|1.3443079|0.0|0.31679997|0.35999995|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|270|0|SECONDARY|2131034555|0|0|0.44402996|0.5854893|0.48764288|1.1002443|0.0|0.3346875|0.5179153|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|270|0|PRIMARY|2131034560|0|0|0.38032502|0.53932875|0.91999996|1.3443079|0.0|0.385|0.4375|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|280|0|SECONDARY|2131034555|0|0|0.45084882|0.58725715|0.48764288|1.1002443|0.0|0.34|0.576648|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|280|0|PRIMARY|2131034560|0|0|0.39990002|0.54440373|0.91999996|1.3443079|0.0|0.4488|0.51|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|290|0|SECONDARY|2131034555|0|0|0.45722494|0.58891016|0.48764288|1.1002443|0.0|0.34|0.63156694|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|290|0|PRIMARY|2131034560|0|0|0.41812497|0.5491287|0.91999996|1.3443079|0.0|0.50820005|0.57750005|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|300|0|SECONDARY|2131034555|0|0|0.4631582|0.59044844|0.48764288|1.1002443|0.0|0.34|0.6826719|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|300|0|PRIMARY|2131034560|0|0|0.435|0.5535037|0.91999996|1.3443079|0.0|0.5632|0.64|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|310|0|SECONDARY|2131034555|0|0|0.46864873|0.5918719|0.48764288|1.1002443|0.0|0.34|0.7299632|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|310|0|PRIMARY|2131034560|0|0|0.45052502|0.5575287|0.91999996|1.3443079|0.0|0.6138|0.6975|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|320|0|SECONDARY|2131034555|0|0|0.47369644|0.5931806|0.48764288|1.1002443|0.0|0.34|0.7734406|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|320|0|PRIMARY|2131034560|0|0|0.46470004|0.5612037|0.91999996|1.3443079|0.0|0.65999997|0.75|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|330|0|SECONDARY|2131034555|0|0|0.4783014|0.5943745|0.48764288|1.1002443|0.0|0.34|0.8131043|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|330|0|PRIMARY|2131034560|0|0|0.477525|0.5645287|0.91999996|1.3443079|0.0|0.7018|0.7975|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|340|0|SECONDARY|2131034555|0|0|0.48246354|0.59545356|0.48764288|1.1002443|0.0|0.34|0.8489541|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|340|0|PRIMARY|2131034560|0|0|0.48900002|0.5675037|0.91999996|1.3443079|0.0|0.7392|0.84000003|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|350|0|SECONDARY|2131034555|0|0|0.486183|0.59641784|0.48764288|1.1002443|0.0|0.34|0.8809901|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|350|0|PRIMARY|2131034560|0|0|0.499125|0.5701287|0.91999996|1.3443079|0.0|0.7722|0.8775|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|360|0|SECONDARY|2131034555|0|0|0.48945954|0.5972673|0.48764288|1.1002443|0.0|0.34|0.90921223|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|360|0|PRIMARY|2131034560|0|0|0.5079|0.57240367|0.91999996|1.3443079|0.0|0.80079997|0.90999997|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|370|0|SECONDARY|2131034555|0|0|0.49229333|0.598002|0.48764288|1.1002443|0.0|0.32172042|0.93362063|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|370|0|PRIMARY|2131034560|0|0|0.515325|0.5743287|0.91999996|1.3443079|0.0|0.825|0.9375|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|380|0|SECONDARY|2131034555|0|0|0.4946844|0.5986219|0.48764288|1.1002443|0.0|0.30344087|0.9542152|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|380|0|PRIMARY|2131034560|0|0|0.5214|0.5759037|0.91999996|1.3443079|0.0|0.8448|0.96|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|390|0|SECONDARY|2131034555|0|0|0.49663264|0.599127|0.48764288|1.1002443|0.0|0.28516132|0.97099596|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|390|0|PRIMARY|2131034560|0|0|0.526125|0.5771287|0.91999996|1.3443079|0.0|0.8602|0.9775|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|400|0|SECONDARY|2131034555|0|0|0.4981381|0.5995173|0.48764288|1.1002443|0.0|0.2668817|0.9839629|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|400|0|PRIMARY|2131034560|0|0|0.5295|0.5780037|0.91999996|1.3443079|0.0|0.8712|0.99|1.0|220|610||AUTHORED_SCREEN|
warrior_t01_c03|410|0|SECONDARY|2131034555|0|0|0.4992008|0.59979284|0.48764288|1.1002443|0.0|0.24860215|0.9931161|1.0|200|546||AUTHORED_SCREEN|
warrior_t01_c03|410|0|DEBRIS|2131034557|0|0|0.5|0.6|0.44|0.99275|-8.0|0.13633135|0.0|1.0|400|780||AUTHORED_SCREEN|
