class,seed_index,hp,mp,str,con,dex,int,wis,cha
WARRIOR,516,4326,2614,241,81,6,83,11,100
WARRIOR,517,4457,2813,241,83,12,94,13,93
WARRIOR,518,4540,2550,237,91,10,75,13,96
WARRIOR,519,4442,2710,243,96,14,81,13,85
WARRIOR,520,9929,2895,90,240,82,11,91,8
WARRIOR,521,10082,2937,83,242,81,7,99,14
WARRIOR,522,9470,2849,81,234,80,7,96,12
WARRIOR,523,1378,2886,316,11,89,10,82,7
WARRIOR,524,1836,3133,310,15,93,14,88,9
WARRIOR,525,1607,2746,325,13,84,14,78,5
WARRIOR,526,1377,2652,312,9,93,10,84,13
WARRIOR,527,12547,2219,11,316,12,76,7,93
WARRIOR,528,3999,2740,245,76,8,92,13,96
WARRIOR,529,9776,2833,102,238,85,15,78,8
WARRIOR,530,12857,2704,13,319,14,82,17,88
WARRIOR,531,1148,2695,325,7,94,12,76,9
WARRIOR,532,12337,2490,17,307,10,84,13,96
WARRIOR,533,1836,3097,309,15,87,16,87,17
WARRIOR,534,9776,3094,79,238,83,13,91,10
WARRIOR,535,4351,2445,241,83,10,88,13,83
WARRIOR,536,4338,2476,239,86,4,85,11,83
WARRIOR,537,12472,3100,9,310,14,99,13,80
WARRIOR,538,4348,2775,239,90,10,89,15,79
WARRIOR,539,9776,2779,98,238,76,9,83,12
WARRIOR,540,12893,2426,7,321,12,73,13,91
WARRIOR,541,9623,2939,77,236,87,11,91,12
WARRIOR,542,12033,2718,11,309,10,87,11,87
WARRIOR,543,1836,3027,311,15,97,16,81,9
WARRIOR,544,9623,2654,94,236,82,9,83,16
WARRIOR,545,4191,2634,237,88,10,77,13,83
WARRIOR,546,13513,1977,9,331,12,70,5,84
WARRIOR,547,12881,2391,9,321,10,80,9,86
WARRIOR,548,12935,2534,11,316,6,89,7,86
WARRIOR,549,13374,2421,15,323,12,82,11,76
WARRIOR,550,9470,2339,82,234,100,7,75,6
WARRIOR,551,9470,2532,88,234,91,5,90,14
WARRIOR,552,3564,2648,239,72,6,87,11,99
WARRIOR,553,1378,2633,323,11,81,6,81,11
WARRIOR,554,12535,3050,5,311,14,97,13,87
WARRIOR,555,4556,2676,239,89,4,87,13,88
WARRIOR,556,12354,2773,11,312,12,90,13,85
WARRIOR,557,4364,2497,233,86,8,78,11,102
WARRIOR,558,9776,2604,83,238,92,9,88,16
WARRIOR,559,12521,2531,11,306,10,92,9,87
WARRIOR,560,4638,2102,241,93,14,69,11,90
WARRIOR,561,9623,2573,82,236,97,9,82,14
WARRIOR,562,4049,2664,241,84,10,87,9,89
WARRIOR,563,3877,2645,241,80,16,92,7,84
WARRIOR,564,4717,2412,235,92,14,81,9,91
WARRIOR,565,4634,2407,241,93,6,83,7,84
WARRIOR,566,11964,2860,11,304,10,95,13,90
WARRIOR,567,12587,2397,11,317,4,83,9,85
WARRIOR,568,12916,2628,13,311,8,92,11,94
WARRIOR,569,1148,2919,313,7,86,4,98,7
WARRIOR,570,11676,2691,13,297,6,88,9,98
WARRIOR,571,12365,2552,15,312,8,90,11,79
WARRIOR,572,12152,2549,5,308,10,88,9,83
WARRIOR,573,12422,2528,9,305,10,85,11,87
WARRIOR,574,9776,2217,95,238,97,9,65,14
WARRIOR,575,9776,2728,89,238,76,9,92,14
WARRIOR,576,12954,2723,9,320,14,93,11,82
WARRIOR,577,9470,3117,83,234,84,15,96,14
WARRIOR,578,1378,2853,315,11,80,10,86,9
WARRIOR,579,4284,2697,239,86,14,91,11,81
WARRIOR,580,12095,2479,13,300,10,86,7,93
WARRIOR,581,4073,2702,235,79,10,94,9,85
WARRIOR,582,9470,3381,72,234,77,13,112,8
WARRIOR,583,12817,2501,9,315,10,84,7,94
WARRIOR,584,9317,2919,79,232,84,7,96,4
WARRIOR,585,1837,2932,320,17,79,10,84,13
WARRIOR,586,12621,2357,9,311,8,82,11,84
WARRIOR,587,1607,3057,320,13,73,12,96,13
WARRIOR,588,4452,2712,237,88,12,86,15,84
WARRIOR,589,1378,3001,312,11,85,8,90,9
WARRIOR,590,13028,2360,13,320,12,76,9,95
WARRIOR,591,3795,2583,243,79,10,83,13,94
WARRIOR,592,1607,2919,318,13,81,12,86,11
WARRIOR,593,12811,2384,11,320,12,72,11,101
WARRIOR,594,12903,2644,9,316,12,84,11,99
WARRIOR,595,12753,2659,11,318,6,85,13,82
WARRIOR,596,1148,3087,310,7,85,8,96,9
WARRIOR,597,1378,3186,323,11,67,12,103,11
WARRIOR,598,4558,2312,243,87,12,80,7,91
WARRIOR,599,3336,3271,239,69,12,110,15,81
WARRIOR,600,4504,2978,237,86,12,98,13,80
WARRIOR,601,4119,2441,237,83,8,82,11,89
WARRIOR,602,5086,2314,245,104,12,81,7,73
WARRIOR,603,12543,2978,11,308,10,97,15,76
WARRIOR,604,9776,2851,85,238,96,13,82,12
WARRIOR,605,1377,2915,309,9,91,12,85,15
WARRIOR,606,919,2470,315,5,101,12,69,9
WARRIOR,607,1377,2981,311,9,80,8,94,15
WARRIOR,608,9470,2840,84,234,81,11,92,6
WARRIOR,609,1607,2626,314,13,86,10,81,9
WARRIOR,610,4739,2270,237,95,14,70,11,95
WARRIOR,611,1607,2711,317,13,83,8,87,13
WARRIOR,612,12529,2819,15,306,12,94,13,89
WARRIOR,613,13436,2606,5,331,12,82,13,78
WARRIOR,614,1607,2659,321,13,86,8,86,7
WARRIOR,615,9776,3073,79,238,92,9,96,10
WARRIOR,616,1378,2821,313,11,82,8,92,9
WARRIOR,617,3459,2969,241,72,4,93,13,97
WARRIOR,618,9470,2564,97,234,75,13,75,12
WARRIOR,619,11744,2804,11,301,14,89,13,87
WARRIOR,620,9776,2651,79,238,92,9,84,8
WARRIOR,621,9470,3056,78,234,91,11,94,14
WARRIOR,622,9929,2657,78,240,92,7,89,8
WARRIOR,623,9776,2646,78,238,96,11,77,12
WARRIOR,624,3936,2299,235,81,10,79,9,98
WARRIOR,625,12100,2697,11,301,8,101,9,83
WARRIOR,626,9776,3092,79,238,87,13,95,8
WARRIOR,627,4344,2574,239,82,6,84,11,92
WARRIOR,628,9623,2940,94,236,86,11,83,6
WARRIOR,629,4031,2436,239,81,10,79,11,92
WARRIOR,630,12431,2920,9,311,12,90,15,90
WARRIOR,631,9776,2980,77,238,98,11,88,8
WARRIOR,632,12941,2787,9,321,6,89,15,79
WARRIOR,633,1377,2356,319,9,88,6,76,11
WARRIOR,634,1607,2631,322,13,87,10,80,13
WARRIOR,635,12211,3111,13,305,12,101,15,81
WARRIOR,636,4847,2577,239,94,12,89,11,81
WARRIOR,637,12906,3154,7,321,16,95,17,73
WARRIOR,638,9776,3017,72,238,89,15,88,10
WARRIOR,639,4673,2643,239,94,4,85,11,89
WARRIOR,640,12539,3000,11,317,12,98,9,70
WARRIOR,641,12860,2981,9,321,10,98,13,74
WARRIOR,642,1378,2780,314,11,89,8,86,13
WARRIOR,643,4985,2179,239,95,10,72,9,99
WARRIOR,644,4230,2700,241,84,10,82,17,90
WARRIOR,645,3952,2546,243,80,12,90,9,82
WARRIOR,646,4179,2434,235,95,6,78,7,79
WARRIOR,647,10082,2605,78,242,100,11,79,10
WARRIOR,648,9470,2797,90,234,89,13,78,10
WARRIOR,649,1377,2451,314,9,93,10,72,9
WARRIOR,650,12387,2676,11,312,10,81,15,92
WARRIOR,651,12216,2939,7,300,14,95,13,96
WARRIOR,652,12923,2415,15,318,14,79,11,90
WARRIOR,653,12217,2828,11,306,12,89,11,90
WARRIOR,654,9470,3076,92,234,81,17,84,6
WARRIOR,655,12623,2711,5,321,10,83,11,83
WARRIOR,656,1836,2951,305,15,89,12,91,11
WARRIOR,657,3815,2874,237,77,6,101,13,76
WARRIOR,658,12218,2604,9,312,12,90,9,81
WARRIOR,659,1607,2719,321,13,89,12,77,13
WARRIOR,660,12941,2818,11,319,10,99,7,69
WARRIOR,661,1607,2720,319,13,96,12,76,9
WARRIOR,662,9623,2841,85,236,85,9,93,8
WARRIOR,663,4011,2511,233,77,8,93,9,88
WARRIOR,664,3463,2937,245,73,12,95,13,90
WARRIOR,665,9776,2864,81,238,93,13,91,10
WARRIOR,666,4294,3198,241,86,6,101,15,79
WARRIOR,667,9317,2918,93,232,83,13,85,10
WARRIOR,668,12655,2469,11,312,6,91,7,86
WARRIOR,669,9317,3154,87,232,82,13,92,8
WARRIOR,670,12458,2756,11,315,14,88,15,80
WARRIOR,671,1378,2964,313,11,83,12,89,11
WARRIOR,672,3879,2745,233,77,10,95,13,84
WARRIOR,673,9623,2922,91,236,89,15,81,12
WARRIOR,674,4888,2849,239,94,4,101,11,75
WARRIOR,675,12792,2575,11,314,12,81,11,94
WARRIOR,676,12443,2313,9,307,12,79,7,97
WARRIOR,677,13105,2618,5,322,10,79,13,88
WARRIOR,678,12486,2629,13,313,12,74,17,104
WARRIOR,679,9623,2997,89,236,83,13,89,12
WARRIOR,680,9929,2748,70,240,86,7,89,10
WARRIOR,681,4128,2836,239,84,10,98,9,80
WARRIOR,682,9929,3030,81,240,90,11,94,10
WARRIOR,683,10082,2699,78,242,98,11,79,16
WARRIOR,684,9470,2702,85,234,96,11,80,6
WARRIOR,685,9929,2799,90,240,93,17,78,14
WARRIOR,686,1607,2632,315,13,83,10,83,9
WARRIOR,687,1377,2960,316,9,85,14,88,11
WARRIOR,688,4147,2774,237,80,12,93,13,91
WARRIOR,689,9776,2751,101,238,73,11,79,8
WARRIOR,690,9623,2928,103,236,78,11,86,12
WARRIOR,691,4387,2649,239,90,8,82,13,94
WARRIOR,692,4460,2386,239,90,10,82,9,84
WARRIOR,693,4441,2446,235,91,16,88,5,81
WARRIOR,694,4527,2282,239,92,10,72,11,94
WARRIOR,695,12949,2435,15,322,10,83,9,84
WARRIOR,696,12465,2877,9,309,8,94,13,90
WARRIOR,697,12961,2631,9,315,8,90,9,86
WARRIOR,698,1378,3120,313,11,81,12,97,13
WARRIOR,699,13214,2517,9,328,12,84,9,85
WARRIOR,700,13001,2562,15,318,14,89,7,82
WARRIOR,701,13147,2532,15,318,10,79,9,96
WARRIOR,702,9776,2607,81,238,100,9,82,12
WARRIOR,703,10082,2844,89,242,88,13,80,6
WARRIOR,704,13868,2678,13,337,8,81,11,75
WARRIOR,705,4596,3036,245,90,12,98,15,80
WARRIOR,706,9776,2909,91,238,85,13,89,10
WARRIOR,707,4282,2311,239,87,12,86,7,79
WARRIOR,708,13025,2049,13,317,8,76,5,92
WARRIOR,709,4182,2670,239,84,12,92,9,92
WARRIOR,710,9776,3137,74,238,88,11,97,8
WARRIOR,711,13679,2604,13,332,12,90,13,71
WARRIOR,712,9776,2919,88,238,79,11,92,6
WARRIOR,713,12641,2900,13,308,10,100,9,81
WARRIOR,714,1837,2744,317,17,88,10,82,15
WARRIOR,715,12057,2865,13,302,14,94,15,85
WARRIOR,716,1836,2830,318,15,77,10,84,7
WARRIOR,717,11908,2536,5,304,8,83,7,100
WARRIOR,718,1378,2678,326,11,86,10,79,13
WARRIOR,719,9623,2575,81,236,94,5,88,10
WARRIOR,720,12577,2640,7,314,14,78,15,97
WARRIOR,721,12745,2603,9,314,12,85,11,86
WARRIOR,722,10082,3370,86,242,80,15,99,10
WARRIOR,723,4090,2524,239,87,8,83,11,84
WARRIOR,724,1378,2823,318,11,85,10,86,9
WARRIOR,725,1836,2829,309,15,98,10,86,15
WARRIOR,726,4686,2493,235,88,6,90,11,86
WARRIOR,727,4464,2642,241,90,8,90,11,84
WARRIOR,728,4104,2485,239,83,12,87,11,82
WARRIOR,729,5183,2417,235,101,12,76,13,83
WARRIOR,730,12633,2787,11,308,12,96,11,79
WARRIOR,731,12547,2960,9,308,14,92,13,89
WARRIOR,732,9929,2464,96,240,84,9,75,4
WARRIOR,733,9776,2750,99,238,100,15,68,8
WARRIOR,734,1148,2697,304,7,102,8,83,11
WARRIOR,735,1148,2696,327,7,82,12,76,11
WARRIOR,736,9776,3045,95,238,72,11,94,8
WARRIOR,737,12038,2686,5,305,12,85,11,95
WARRIOR,738,1377,3055,315,9,90,10,92,7
WARRIOR,739,1378,2903,305,11,102,12,84,17
WARRIOR,740,13018,2313,7,314,6,73,11,102
WARRIOR,741,12224,2777,13,308,12,84,17,101
WARRIOR,742,1837,2956,317,17,93,14,81,15
WARRIOR,743,9623,2711,83,236,86,7,84,10
WARRIOR,744,1377,3291,309,9,76,16,98,7
WARRIOR,745,9776,3245,81,238,91,15,91,12
WARRIOR,746,3955,2783,237,77,10,85,15,96
WARRIOR,747,4180,2620,237,84,14,82,11,94
WARRIOR,748,9470,2778,80,234,81,7,100,10
WARRIOR,749,9317,2670,91,232,84,9,86,8
WARRIOR,750,4681,2136,241,90,8,72,9,88
WARRIOR,751,1377,2661,317,9,83,8,85,11
WARRIOR,752,9929,2485,83,240,96,7,80,16
WARRIOR,753,9929,2227,85,240,102,11,70,12
WARRIOR,754,1607,2831,308,13,92,10,87,11
WARRIOR,755,12566,2561,11,310,8,87,7,86
WARRIOR,756,13268,2541,7,329,12,80,9,86
WARRIOR,757,12720,2167,11,314,6,75,5,100
WARRIOR,758,12677,2749,15,311,8,89,13,91
WARRIOR,759,9776,2733,83,238,87,9,85,6
WARRIOR,760,12394,2622,9,307,6,88,13,88
WARRIOR,761,1607,2379,307,13,102,10,74,11
WARRIOR,762,9776,2802,78,238,94,11,87,16
WARRIOR,763,1607,3098,311,13,82,12,92,15
WARRIOR,764,3987,2995,235,79,6,103,13,78
WARRIOR,765,12768,2460,9,320,14,78,11,85
WARRIOR,766,9929,2700,95,240,92,13,82,6
WARRIOR,767,4357,2330,237,87,6,79,11,92
WARRIOR,768,12625,2795,13,311,10,90,13,82
WARRIOR,769,13026,2489,9,322,6,83,11,80
WARRIOR,770,9929,2601,83,240,84,9,82,12
WARRIOR,771,9623,3212,72,236,87,13,100,14
WARRIOR,772,4152,3040,239,77,8,99,15,90
WARRIOR,773,4017,2464,241,78,6,80,11,104
WARRIOR,774,4458,2194,243,88,8,74,7,98
WARRIOR,775,9929,2894,87,240,81,11,91,10
WARRIOR,776,9623,2881,88,236,88,9,87,12
WARRIOR,777,1607,3058,307,13,70,12,102,11
WARRIOR,778,1378,2510,326,11,84,8,77,9
WARRIOR,779,1377,2761,321,9,91,14,81,5
WARRIOR,780,12837,2783,15,319,14,88,13,80
WARRIOR,781,12638,2239,9,320,12,72,7,93
WARRIOR,782,9929,2730,87,240,89,11,85,8
WARRIOR,783,4397,2740,237,89,14,83,15,92
WARRIOR,784,12541,2409,15,315,12,84,7,84
WARRIOR,785,1607,2826,318,13,81,8,88,9
WARRIOR,786,9776,2664,86,238,103,11,76,8
WARRIOR,787,1836,2548,321,15,86,6,82,7
WARRIOR,788,4472,2732,239,86,4,84,15,90
WARRIOR,789,12485,2705,15,311,12,94,7,86
WARRIOR,790,4323,2561,237,85,8,88,11,87
WARRIOR,791,9776,2797,95,238,79,11,81,10
WARRIOR,792,4349,2904,241,86,4,98,15,74
WARRIOR,793,9776,2863,83,238,91,7,93,12
WARRIOR,794,12949,2761,15,317,14,92,11,84
WARRIOR,795,9317,2944,72,232,90,11,97,10
WARRIOR,796,12976,2394,15,319,16,82,9,88
WARRIOR,797,9623,2866,85,236,95,9,83,12
WARRIOR,798,11984,2783,5,311,10,92,11,76
WARRIOR,799,1607,2859,321,13,88,14,80,13
WARRIOR,800,3350,2625,239,67,12,88,9,97
WARRIOR,801,9470,2846,87,234,89,15,83,10
WARRIOR,802,1607,2833,319,13,89,10,89,7
WARRIOR,803,1378,3192,311,11,87,14,95,15
WARRIOR,804,12027,2688,11,304,10,78,15,103
WARRIOR,805,11879,2902,9,302,12,102,7,79
WARRIOR,806,13018,2216,11,319,6,80,5,88
WARRIOR,807,9929,2383,86,240,103,9,70,12
WARRIOR,808,9776,3001,96,238,71,9,102,6
WARRIOR,809,4441,2884,235,85,8,87,17,94
WARRIOR,810,4127,2740,239,77,8,91,13,92
WARRIOR,811,3654,2671,241,78,8,91,9,89
WARRIOR,812,9623,2602,90,236,88,7,81,10
WARRIOR,813,9776,2911,85,238,79,7,99,12
WARRIOR,814,1378,2824,314,11,82,10,89,11
WARRIOR,815,1378,2897,308,11,99,12,80,9
WARRIOR,816,4023,2724,235,89,14,82,13,89
WARRIOR,817,9623,3123,93,236,85,17,83,6
WARRIOR,818,1607,2743,319,13,87,10,79,5
WARRIOR,819,3707,2693,237,75,10,90,13,91
WARRIOR,820,13253,2321,17,313,14,89,9,85
WARRIOR,821,9317,2995,97,232,78,15,92,10
WARRIOR,822,12553,2939,11,312,14,96,13,83
WARRIOR,823,1378,2680,324,11,86,8,81,11
WARRIOR,824,10082,2570,97,242,86,7,82,14
WARRIOR,825,1148,3079,306,7,80,8,103,15
WARRIOR,826,919,2653,316,5,84,8,91,11
WARRIOR,827,1378,2693,327,11,79,8,85,11
WARRIOR,828,1377,2638,316,9,96,8,81,9
WARRIOR,829,12651,2546,11,306,8,82,15,93
WARRIOR,830,9470,3067,75,234,86,15,100,16
WARRIOR,831,9776,2581,81,238,87,9,81,14
WARRIOR,832,13157,2723,13,319,10,94,11,78
WARRIOR,833,4228,2707,241,84,10,95,11,81
WARRIOR,834,12708,2315,13,313,12,81,9,97
WARRIOR,835,9623,3123,81,236,89,13,93,8
WARRIOR,836,1607,2845,313,13,90,10,84,9
WARRIOR,837,3474,2445,235,70,10,84,9,102
WARRIOR,838,9776,2871,63,238,110,13,82,12
WARRIOR,839,12918,2795,17,323,10,89,15,71
WARRIOR,840,9623,2857,94,236,80,13,87,10
WARRIOR,841,12377,2634,11,310,8,81,15,88
WARRIOR,842,1607,2663,313,13,89,6,89,13
WARRIOR,843,1607,2778,322,13,86,10,81,11
WARRIOR,844,13185,2896,5,330,10,86,13,83
WARRIOR,845,13063,2386,9,325,10,74,11,94
WARRIOR,846,1836,2459,310,15,94,8,79,9
WARRIOR,847,9929,2902,82,240,90,15,87,8
WARRIOR,848,12764,2779,13,308,12,95,11,94
WARRIOR,849,12783,2556,15,317,16,82,13,82
WARRIOR,850,12408,2718,13,305,12,88,15,90
WARRIOR,851,9623,2354,101,236,83,9,73,8
WARRIOR,852,1378,2761,330,11,72,8,83,11
WARRIOR,853,12884,2594,7,319,6,92,9,74
WARRIOR,854,9623,2818,73,236,104,13,84,12
WARRIOR,855,10235,2788,83,244,85,5,91,12
WARRIOR,856,9776,2780,73,238,84,11,90,8
WARRIOR,857,10235,2785,79,244,85,11,87,12
WARRIOR,858,1377,2777,315,9,86,10,88,13
WARRIOR,859,1378,2778,303,11,97,14,81,11
WARRIOR,860,10082,3071,82,242,78,13,95,14
WARRIOR,861,9623,2741,83,236,94,11,82,6
WARRIOR,862,1836,2716,322,15,84,12,81,15
WARRIOR,863,1836,2903,304,15,90,10,95,15
WARRIOR,864,9929,2992,92,240,81,11,88,12
WARRIOR,865,13129,2482,9,328,12,82,9,83
WARRIOR,866,9929,3152,85,240,73,15,97,12
WARRIOR,867,12678,3092,9,312,12,93,13,90
WARRIOR,868,1378,2566,309,11,89,6,83,7
WARRIOR,869,12455,2798,13,311,12,98,5,82
WARRIOR,870,1378,2917,314,11,90,12,81,9
WARRIOR,871,9470,3126,93,234,84,17,86,14
WARRIOR,872,1148,2790,318,7,77,6,98,11
WARRIOR,873,9470,2886,84,234,89,11,88,14
WARRIOR,874,4157,2301,241,90,6,77,5,91
WARRIOR,875,1148,2715,316,7,78,10,85,13
WARRIOR,876,4063,2646,241,81,10,100,5,81
WARRIOR,877,9623,2975,82,236,86,13,91,6
WARRIOR,878,4063,2956,235,76,14,97,13,95
WARRIOR,879,1378,3043,310,11,96,12,89,11
WARRIOR,880,9470,3013,91,234,86,9,90,12
WARRIOR,881,9623,3218,91,236,84,15,92,12
WARRIOR,882,10082,2944,73,242,96,11,84,16
WARRIOR,883,1377,2903,303,9,93,6,95,9
WARRIOR,884,1377,2522,321,9,86,12,76,7
WARRIOR,885,12761,2773,15,319,8,85,15,93
WARRIOR,886,1377,3027,306,9,82,6,103,7
WARRIOR,887,1377,2715,317,9,82,8,88,11
WARRIOR,888,1836,2877,310,15,94,12,89,11
WARRIOR,889,1607,3062,315,13,75,8,97,7
WARRIOR,890,4149,2527,239,85,12,79,13,92
WARRIOR,891,3728,2845,239,74,8,88,13,92
WARRIOR,892,4011,3221,233,80,8,100,17,86
WARRIOR,893,10235,2547,98,244,73,9,76,6
WARRIOR,894,9929,2829,95,240,82,13,78,10
WARRIOR,895,1377,2681,302,9,84,10,89,11
WARRIOR,896,12532,2701,11,313,8,85,13,93
WARRIOR,897,12698,2794,11,314,10,91,13,86
WARRIOR,898,9776,2816,79,238,85,11,87,10
WARRIOR,899,9623,2505,102,236,87,9,76,12
WARRIOR,900,10082,3069,88,242,80,15,93,12
WARRIOR,901,9776,3067,77,238,85,13,95,8
WARRIOR,902,4138,2489,245,85,8,75,15,90
WARRIOR,903,9776,2521,86,238,93,9,80,10
WARRIOR,904,9776,2971,91,238,82,13,90,14
WARRIOR,905,10082,2378,103,242,84,11,66,16
WARRIOR,906,1836,2526,323,15,92,8,76,13
WARRIOR,907,1836,2775,306,15,96,10,87,15
WARRIOR,908,1377,3057,298,9,85,10,98,9
WARRIOR,909,1837,2486,328,17,82,8,81,17
WARRIOR,910,9623,3101,81,236,80,13,96,10
WARRIOR,911,1148,2958,308,7,85,6,98,17
WARRIOR,912,13177,2630,15,322,12,95,9,70
WARRIOR,913,1377,2806,304,9,91,12,84,7
WARRIOR,914,12396,2666,13,312,8,82,13,91
WARRIOR,915,1607,3128,317,13,86,16,86,13
WARRIOR,916,9776,2691,90,238,87,13,82,12
WARRIOR,917,4333,2635,243,86,12,84,13,82
WARRIOR,918,4614,2789,241,84,14,99,11,79
WARRIOR,919,9623,3020,82,236,81,9,98,10
WARRIOR,920,9623,2650,77,236,98,9,76,10
WARRIOR,921,4596,2315,237,94,6,81,7,83
WARRIOR,922,1377,2611,306,9,86,6,85,13
WARRIOR,923,12449,2642,7,306,12,93,11,90
WARRIOR,924,1377,2969,309,9,83,10,95,9
WARRIOR,925,13034,2723,11,320,12,89,15,74
WARRIOR,926,4541,2284,243,92,6,77,9,93
WARRIOR,927,13269,2230,17,325,16,76,9,80
WARRIOR,928,1377,2858,313,9,83,8,87,11
WARRIOR,929,9776,2704,86,238,82,9,83,8
WARRIOR,930,1377,2976,321,9,75,8,95,15
WARRIOR,931,1377,2785,317,9,79,6,89,9
WARRIOR,932,1377,2507,315,9,95,6,79,11
WARRIOR,933,1378,3038,318,11,73,12,90,7
WARRIOR,934,12978,2370,15,320,14,84,9,83
WARRIOR,935,9623,3103,89,236,74,13,98,10
WARRIOR,936,9623,3162,79,236,96,15,92,10
WARRIOR,937,1377,2443,302,9,96,8,75,11
WARRIOR,938,4553,2324,241,94,6,77,11,89
WARRIOR,939,4846,2734,237,95,10,86,13,85
WARRIOR,940,4183,2842,241,83,10,89,11,86
WARRIOR,941,4286,2753,243,85,8,92,9,89
WARRIOR,942,1377,2930,311,9,95,10,87,5
WARRIOR,943,1377,2535,320,9,95,8,78,13
WARRIOR,944,3842,2744,235,82,6,82,13,92
WARRIOR,945,10235,2865,89,244,82,11,92,8
WARRIOR,946,1836,2716,310,15,96,8,85,13
WARRIOR,947,4000,2955,241,83,10,98,13,79
WARRIOR,948,1148,2621,302,7,95,8,84,11
WARRIOR,949,12840,2649,5,322,8,82,13,77
WARRIOR,950,12539,2773,9,312,8,85,17,88
WARRIOR,951,1378,2594,305,11,87,8,87,9
WARRIOR,952,9317,2979,84,232,97,15,86,8
WARRIOR,953,1377,2914,299,9,91,10,95,11
WARRIOR,954,4063,2597,235,85,12,83,11,90
WARRIOR,955,10082,2484,87,242,88,11,76,14
WARRIOR,956,4283,2640,241,92,14,87,13,79
WARRIOR,957,9776,2809,104,238,79,11,82,16
WARRIOR,958,1377,3008,312,9,74,10,99,5
WARRIOR,959,4780,2356,233,93,12,83,9,84
WARRIOR,960,9776,2521,95,238,90,13,72,6
WARRIOR,961,9929,2604,88,240,104,11,73,8
WARRIOR,962,9776,2816,85,238,90,17,74,10
WARRIOR,963,9776,3153,93,238,79,15,91,10
WARRIOR,964,1378,3075,315,11,85,12,93,7
WARRIOR,965,9776,3163,86,238,74,15,97,6
WARRIOR,966,4396,2479,239,86,16,88,9,82
WARRIOR,967,13449,2509,9,328,12,76,13,87
WARRIOR,968,9776,3139,83,238,85,15,87,16
WARRIOR,969,12998,2922,9,317,8,92,13,84
WARRIOR,970,1607,2775,320,13,86,16,79,15
WARRIOR,971,1148,2653,314,7,95,6,86,5
WARRIOR,972,12685,2740,15,315,14,94,9,80
WARRIOR,973,1377,3071,304,9,88,10,99,9
WARRIOR,974,12691,2571,7,315,14,83,9,95
WARRIOR,975,9623,2976,79,236,86,13,88,10
WARRIOR,976,12713,2395,11,314,12,78,9,101
WARRIOR,977,12426,2483,13,312,6,83,11,84
WARRIOR,978,12402,2948,5,312,8,96,11,83
WARRIOR,979,9623,2837,82,236,85,13,88,4
WARRIOR,980,1607,3171,305,13,92,16,92,13
WARRIOR,981,4259,2417,239,92,16,75,13,93
WARRIOR,982,3997,2344,239,73,6,81,7,108
WARRIOR,983,9776,2990,90,238,85,15,84,14
WARRIOR,984,9776,2548,89,238,93,9,77,12
WARRIOR,985,10082,2916,97,242,79,11,91,16
WARRIOR,986,1378,2972,312,11,74,8,95,9
WARRIOR,987,1378,2632,321,11,90,8,78,7
WARRIOR,988,12932,2292,15,318,16,72,11,93
WARRIOR,989,12912,2870,5,314,8,97,13,76
WARRIOR,990,13241,2188,5,321,10,83,7,91
WARRIOR,991,12619,2649,9,315,12,86,11,84
WARRIOR,992,4455,2493,241,91,10,81,9,90
WARRIOR,993,1607,2499,325,13,82,14,74,9
WARRIOR,994,12073,2325,13,301,14,73,13,113
WARRIOR,995,4615,2804,237,92,6,91,13,81
WARRIOR,996,12807,2779,9,314,12,92,13,79
WARRIOR,997,1378,2755,304,11,93,6,92,11
WARRIOR,998,12601,2640,9,311,10,82,13,96
WARRIOR,999,9929,2828,88,240,77,9,90,10
WARRIOR,1000,1378,3035,298,11,78,12,103,5
WARRIOR,1001,10082,3062,85,242,83,13,89,10
WARRIOR,1002,4365,2756,239,85,12,96,9,81
WARRIOR,1003,1378,2818,306,11,92,12,87,9
WARRIOR,1004,4989,2142,239,98,16,68,13,86
WARRIOR,1005,12852,2073,9,316,10,68,9,93
WARRIOR,1006,10082,2986,86,242,90,15,89,14
WARRIOR,1007,1836,2645,310,15,107,8,82,11
WARRIOR,1008,9623,2813,104,236,72,9,89,10
WARRIOR,1009,10235,3052,63,244,101,11,93,14
WARRIOR,1010,9929,2994,84,240,80,13,93,14
WARRIOR,1011,1607,3129,319,13,77,12,93,11
WARRIOR,1012,1836,2842,318,15,88,10,87,13
WARRIOR,1013,1378,2741,316,11,92,10,81,7
WARRIOR,1014,11991,2790,9,309,10,87,9,89
WARRIOR,1015,1377,2768,312,9,96,12,79,9
WARRIOR,1016,1378,2949,309,11,93,14,85,5
WARRIOR,1017,1377,2987,313,9,85,10,93,5
WARRIOR,1018,3990,2456,239,79,6,96,7,77
WARRIOR,1019,3836,3070,237,77,14,100,15,81
WARRIOR,1020,4469,2670,239,94,10,82,13,80
WARRIOR,1021,4640,2549,241,87,12,83,17,92
WARRIOR,1022,9776,2640,80,238,97,13,78,10
WARRIOR,1023,4492,2600,243,91,10,87,9,80
WARRIOR,1024,1378,2549,311,11,104,8,76,9
WARRIOR,1025,9929,2895,89,240,81,11,93,8
WARRIOR,1026,4179,2691,235,85,6,97,5,80
WARRIOR,1027,1148,2574,318,7,78,10,79,5
WARRIOR,1028,4584,2541,237,89,4,91,11,76
WARRIOR,1029,1148,2849,316,7,95,10,82,7
WARRIOR,1030,12563,2702,17,310,6,94,9,83
WARRIOR,1031,4394,2148,235,96,8,63,9,97
