class,seed_index,hp,mp,str,con,dex,int,wis,cha
WARRIOR,516,7842,2555,145,174,52,41,53,57
WARRIOR,517,8371,2365,163,194,46,37,43,53
WARRIOR,518,7227,2602,160,174,51,38,51,48
WARRIOR,519,7322,2562,161,170,52,41,47,61
WARRIOR,520,6828,2777,167,164,45,58,41,47
WARRIOR,521,7809,2762,164,168,54,42,60,38
WARRIOR,522,6995,2717,148,168,44,44,53,53
WARRIOR,523,7159,2750,164,153,46,51,54,47
WARRIOR,524,7178,2964,158,165,56,58,45,47
WARRIOR,525,6959,2893,172,157,48,44,60,38
WARRIOR,526,6767,2592,177,155,49,52,46,42
WARRIOR,527,6823,2329,166,165,57,38,46,43
WARRIOR,528,7477,2728,167,163,43,53,53,51
WARRIOR,529,6959,2872,163,161,56,49,54,43
WARRIOR,530,7373,3107,145,168,56,59,54,51
WARRIOR,531,6145,2614,166,146,54,46,49,62
WARRIOR,532,7228,2579,165,166,46,36,55,59
WARRIOR,533,7343,3105,159,170,43,56,53,50
WARRIOR,534,7425,2535,160,172,44,50,43,45
WARRIOR,535,6750,2745,158,161,37,42,57,63
WARRIOR,536,8019,2558,158,177,46,40,50,37
WARRIOR,537,6692,2893,158,161,49,53,53,51
WARRIOR,538,6701,2978,178,143,53,49,57,42
WARRIOR,539,6690,2772,165,152,52,45,48,54
WARRIOR,540,6360,2629,174,143,52,46,47,55
WARRIOR,541,7475,2841,156,172,48,56,43,39
WARRIOR,542,6772,2928,173,163,43,48,49,39
WARRIOR,543,7169,3164,160,164,53,48,60,44
WARRIOR,544,7362,2770,151,166,42,55,45,61
WARRIOR,545,6165,2639,162,147,58,38,52,51
WARRIOR,546,6957,2444,164,164,54,47,40,42
WARRIOR,547,6507,2483,169,155,54,40,43,54
WARRIOR,548,7168,2621,157,169,54,47,43,45
WARRIOR,549,6686,2439,182,152,49,38,50,48
WARRIOR,550,6464,2562,163,145,52,47,51,46
WARRIOR,551,6704,2592,161,158,50,40,52,61
WARRIOR,552,6960,2584,173,166,39,42,51,43
WARRIOR,553,6581,2595,177,150,42,49,48,47
WARRIOR,554,7181,2929,151,162,57,60,44,53
WARRIOR,555,7007,2653,165,166,46,48,45,50
WARRIOR,556,7570,2883,154,179,48,40,63,39
WARRIOR,557,7618,2678,148,172,54,50,41,53
WARRIOR,558,6406,2420,165,152,61,40,47,61
WARRIOR,559,7650,2682,146,176,42,54,42,55
WARRIOR,560,6837,2395,168,155,58,40,43,54
WARRIOR,561,6259,2756,172,149,48,58,46,47
WARRIOR,562,7670,2545,159,166,48,55,37,55
WARRIOR,563,6964,2520,167,159,53,49,39,53
WARRIOR,564,8179,2583,157,177,57,49,40,42
WARRIOR,565,6452,2624,176,150,46,52,46,44
WARRIOR,566,6855,3083,167,153,37,63,54,49
WARRIOR,567,6931,2641,165,158,50,46,51,39
WARRIOR,568,7753,2708,154,178,44,41,51,61
WARRIOR,569,6317,2717,168,150,52,44,49,52
WARRIOR,570,6607,2586,169,164,45,45,46,42
WARRIOR,571,7160,2633,169,162,48,42,50,44
WARRIOR,572,6703,2448,169,158,53,45,37,41
WARRIOR,573,6129,2743,163,159,47,39,50,49
WARRIOR,574,7039,2817,156,166,44,44,52,56
WARRIOR,575,7803,2857,140,176,44,53,53,52
WARRIOR,576,6957,2495,183,155,55,49,33,54
WARRIOR,577,6291,2966,171,145,45,54,57,54
WARRIOR,578,6523,2557,177,148,34,45,50,57
WARRIOR,579,7152,2654,166,171,50,43,47,45
WARRIOR,580,6782,2657,165,165,42,43,53,41
WARRIOR,581,6596,2446,156,159,49,50,40,58
WARRIOR,582,6770,2632,173,163,45,53,40,42
WARRIOR,583,6869,2831,155,157,59,51,52,45
WARRIOR,584,6093,2501,174,148,54,38,43,45
WARRIOR,585,8032,2319,150,187,55,42,37,52
WARRIOR,586,6324,2506,161,157,51,39,54,43
WARRIOR,587,7077,3025,160,165,51,50,55,46
WARRIOR,588,7109,2655,148,157,57,55,48,57
WARRIOR,589,7079,2669,150,168,55,46,43,53
WARRIOR,590,6816,2762,159,158,56,53,45,54
WARRIOR,591,6484,2862,178,149,50,57,44,44
WARRIOR,592,7452,2513,163,171,47,46,40,54
WARRIOR,593,7315,3049,160,161,47,56,49,54
WARRIOR,594,7239,3105,167,162,48,57,46,51
WARRIOR,595,7056,2827,151,175,39,46,59,45
WARRIOR,596,6314,2916,153,142,56,48,60,56
WARRIOR,597,7737,2897,158,181,42,54,45,47
WARRIOR,598,7197,2498,166,161,60,47,44,42
WARRIOR,599,7628,2905,146,173,55,48,58,46
WARRIOR,600,7661,2977,154,176,57,43,55,41
WARRIOR,601,7436,2592,153,173,46,41,51,46
WARRIOR,602,7179,2508,164,165,50,47,50,46
WARRIOR,603,7107,2900,157,165,49,46,53,47
WARRIOR,604,6868,2619,172,162,56,50,42,44
WARRIOR,605,6875,2501,170,161,58,40,47,45
WARRIOR,606,6454,2833,164,145,60,57,51,34
WARRIOR,607,7744,2761,156,179,34,47,47,54
WARRIOR,608,7148,2475,148,164,63,47,48,38
WARRIOR,609,7379,2615,156,171,46,51,41,48
WARRIOR,610,7478,2725,150,174,51,53,42,52
WARRIOR,611,8010,2705,157,178,50,51,43,42
WARRIOR,612,7143,2931,164,163,54,53,52,43
WARRIOR,613,7263,2896,155,162,51,48,55,50
WARRIOR,614,7417,2530,154,173,53,47,44,50
WARRIOR,615,6748,2827,173,157,54,47,51,42
WARRIOR,616,7279,2700,151,173,42,57,43,49
WARRIOR,617,7127,2870,164,157,53,52,51,43
WARRIOR,618,6591,2549,170,146,43,52,44,51
WARRIOR,619,7116,2728,156,168,46,48,51,46
WARRIOR,620,5961,2557,169,143,55,46,49,48
WARRIOR,621,6483,2911,152,159,42,47,58,64
WARRIOR,622,7102,2560,163,167,50,44,45,45
WARRIOR,623,7351,2682,154,164,43,62,39,50
WARRIOR,624,7027,2448,159,159,48,47,45,54
WARRIOR,625,7020,2528,158,155,46,49,47,58
WARRIOR,626,7693,3143,147,170,48,65,46,44
WARRIOR,627,6977,2646,174,151,50,51,47,41
WARRIOR,628,6815,3108,164,161,50,50,59,32
WARRIOR,629,6584,2847,160,165,49,47,53,38
WARRIOR,630,6975,2598,179,156,41,44,47,60
WARRIOR,631,7110,2639,166,163,52,47,51,41
WARRIOR,632,7723,2768,156,172,41,48,60,42
WARRIOR,633,7022,2395,157,167,45,45,46,49
WARRIOR,634,6449,2604,195,142,47,49,42,50
WARRIOR,635,7338,2611,178,163,46,43,45,52
WARRIOR,636,7963,2585,147,178,45,40,60,56
WARRIOR,637,7019,2976,174,160,61,47,53,34
WARRIOR,638,6945,2716,164,159,43,48,49,49
WARRIOR,639,6734,3112,161,158,43,51,63,46
WARRIOR,640,6352,2945,171,151,52,47,56,40
WARRIOR,641,6727,2894,162,158,48,47,56,54
WARRIOR,642,7318,2489,166,172,52,46,42,43
WARRIOR,643,6943,2625,167,157,46,48,50,56
WARRIOR,644,7176,3011,159,164,53,41,66,41
WARRIOR,645,7062,2624,155,165,60,48,50,38
WARRIOR,646,6538,2603,164,152,45,45,41,53
WARRIOR,647,6773,2642,164,162,40,47,53,54
WARRIOR,648,6662,2986,156,159,46,50,53,50
WARRIOR,649,6805,2633,161,158,43,52,45,48
WARRIOR,650,7193,2966,146,170,56,53,46,50
WARRIOR,651,7619,2853,151,172,63,43,58,38
WARRIOR,652,7167,2489,161,166,60,42,44,54
WARRIOR,653,7513,2734,164,181,45,58,38,33
WARRIOR,654,6993,2811,161,163,41,58,40,51
WARRIOR,655,5830,3082,168,140,52,56,54,43
WARRIOR,656,6486,2672,183,145,58,49,46,42
WARRIOR,657,6907,2861,173,159,39,52,54,33
WARRIOR,658,7283,2519,157,166,50,55,30,55
WARRIOR,659,7200,2740,169,159,51,46,53,47
WARRIOR,660,6834,2803,170,155,46,56,48,40
WARRIOR,661,6643,2732,167,158,61,51,43,45
WARRIOR,662,5899,2808,176,136,54,47,56,47
WARRIOR,663,5784,2869,160,134,42,58,52,62
WARRIOR,664,6788,2794,168,158,53,45,46,58
WARRIOR,665,6612,2629,172,149,63,46,44,52
WARRIOR,666,7338,3107,166,170,36,50,58,48
WARRIOR,667,6734,2863,159,168,45,51,46,47
WARRIOR,668,7355,2922,153,169,38,60,51,42
WARRIOR,669,7085,3096,143,166,61,61,45,38
WARRIOR,670,7087,2861,163,168,48,46,57,41
WARRIOR,671,7135,3016,156,164,53,50,54,42
WARRIOR,672,6510,2729,154,148,57,50,48,55
WARRIOR,673,7108,2853,155,157,42,53,54,63
WARRIOR,674,7395,2862,178,165,36,48,50,47
WARRIOR,675,7347,2838,155,168,49,55,47,49
WARRIOR,676,6908,2398,154,165,62,38,41,51
WARRIOR,677,6700,2798,167,152,47,55,40,56
WARRIOR,678,6538,2957,177,153,59,50,53,41
WARRIOR,679,6705,2889,176,157,47,56,45,41
WARRIOR,680,7877,2596,143,183,44,43,46,43
WARRIOR,681,7651,2707,156,177,51,48,48,40
WARRIOR,682,6790,2930,174,165,44,55,42,46
WARRIOR,683,7057,2742,166,156,55,44,53,50
WARRIOR,684,7089,2710,173,165,43,50,46,35
WARRIOR,685,7104,2726,168,164,49,56,40,55
WARRIOR,686,6670,2913,168,152,50,46,56,41
WARRIOR,687,7201,2968,145,168,48,48,61,53
WARRIOR,688,6653,2888,177,144,50,51,50,54
WARRIOR,689,7394,2401,166,163,46,44,40,51
WARRIOR,690,7003,2832,156,170,54,50,47,49
WARRIOR,691,6872,2870,177,159,41,50,48,51
WARRIOR,692,7656,2349,159,169,51,45,47,43
WARRIOR,693,7804,2375,145,176,63,41,44,47
WARRIOR,694,6976,2701,155,166,48,47,51,51
WARRIOR,695,6477,2321,190,145,54,37,51,46
WARRIOR,696,8237,3118,137,187,41,58,56,44
WARRIOR,697,7778,2648,167,177,44,41,52,36
WARRIOR,698,7296,2632,159,167,62,41,49,49
WARRIOR,699,6772,3061,178,152,49,59,48,41
WARRIOR,700,7351,2862,163,169,50,53,45,45
WARRIOR,701,7075,2928,167,163,49,51,54,43
WARRIOR,702,7081,2589,150,172,57,48,42,53
WARRIOR,703,7110,2949,155,160,52,47,56,48
WARRIOR,704,6836,2845,172,162,42,58,43,48
WARRIOR,705,7615,2914,164,169,46,45,58,58
WARRIOR,706,7021,2740,165,160,54,47,47,53
WARRIOR,707,6231,2595,167,153,44,49,51,46
WARRIOR,708,6790,2584,167,151,40,57,39,57
WARRIOR,709,6842,2768,176,149,59,52,46,46
WARRIOR,710,6854,2703,164,167,46,38,54,47
WARRIOR,711,7081,3006,172,158,43,50,57,51
WARRIOR,712,6629,2553,167,150,60,46,54,37
WARRIOR,713,7476,2576,157,172,50,57,34,51
WARRIOR,714,6843,3072,159,160,46,54,56,54
WARRIOR,715,5923,3026,171,141,45,50,59,57
WARRIOR,716,8065,2445,147,179,48,44,44,49
WARRIOR,717,6979,2514,162,163,47,48,46,41
WARRIOR,718,7199,2811,154,174,48,48,50,51
WARRIOR,719,6830,2728,160,162,42,54,51,45
WARRIOR,720,7477,2789,151,171,54,50,50,49
WARRIOR,721,7073,2893,160,159,52,50,49,47
WARRIOR,722,7199,2804,162,167,54,41,56,52
WARRIOR,723,5933,2761,186,138,46,57,41,44
WARRIOR,724,7103,2685,155,172,50,42,49,51
WARRIOR,725,8155,2624,160,178,55,44,48,48
WARRIOR,726,7742,2937,156,170,50,59,46,35
WARRIOR,727,7022,2686,179,155,47,51,49,43
WARRIOR,728,6526,2809,170,149,43,50,52,50
WARRIOR,729,7494,2703,167,174,44,50,47,38
WARRIOR,730,6857,2767,168,157,49,48,49,46
WARRIOR,731,7009,3059,147,171,58,60,42,47
WARRIOR,732,7516,2593,152,177,50,50,41,38
WARRIOR,733,7574,2444,160,176,64,39,42,47
WARRIOR,734,6164,2844,176,146,50,44,55,44
WARRIOR,735,6773,2765,152,162,53,46,50,52
WARRIOR,736,7576,2986,139,171,49,56,52,51
WARRIOR,737,7204,3088,139,171,45,61,54,43
WARRIOR,738,6771,2861,167,153,49,57,46,51
WARRIOR,739,6889,2828,154,162,50,56,52,57
WARRIOR,740,7179,2727,166,161,41,45,52,48
WARRIOR,741,7373,2886,171,164,43,43,60,54
WARRIOR,742,8634,2844,156,185,43,53,49,51
WARRIOR,743,6237,2644,171,147,60,43,50,35
WARRIOR,744,6455,3071,171,153,39,57,51,44
WARRIOR,745,7150,3087,175,154,52,47,53,47
WARRIOR,746,6935,3202,170,155,31,59,58,47
WARRIOR,747,6773,2586,159,159,58,43,41,62
WARRIOR,748,6410,2482,176,146,53,44,46,47
WARRIOR,749,6859,2857,148,159,54,59,52,38
WARRIOR,750,6648,2657,162,153,41,50,48,54
WARRIOR,751,6594,2470,152,153,60,52,43,53
WARRIOR,752,7121,2406,172,160,47,39,46,58
WARRIOR,753,7917,2510,146,178,55,48,49,44
WARRIOR,754,8098,2602,154,176,51,48,49,43
WARRIOR,755,7392,2790,153,166,39,46,58,47
WARRIOR,756,7278,2551,157,170,47,47,50,52
WARRIOR,757,6499,2577,164,150,47,54,38,58
WARRIOR,758,7280,2931,170,160,52,52,54,39
WARRIOR,759,7023,2715,157,163,50,45,55,38
WARRIOR,760,6454,2596,166,159,50,42,46,48
WARRIOR,761,6956,2776,161,164,46,57,45,44
WARRIOR,762,7432,2477,160,166,55,46,43,54
WARRIOR,763,7041,3241,160,158,47,62,54,44
WARRIOR,764,5942,2967,168,141,41,54,53,57
WARRIOR,765,7301,2893,157,174,46,49,56,35
WARRIOR,766,7161,2562,169,164,58,57,38,42
WARRIOR,767,7006,2677,172,153,35,51,52,49
WARRIOR,768,6739,2829,160,158,48,54,50,49
WARRIOR,769,7049,2763,164,164,41,35,56,51
WARRIOR,770,7376,2177,156,169,57,44,37,47
WARRIOR,771,6366,2820,172,149,50,45,51,55
WARRIOR,772,7104,2830,154,170,52,42,57,53
WARRIOR,773,6847,2711,174,163,40,41,53,49
WARRIOR,774,7658,2416,162,168,46,41,48,53
WARRIOR,775,7100,2734,177,154,42,44,52,51
WARRIOR,776,6713,2671,171,158,46,41,52,52
WARRIOR,777,8158,2362,144,188,51,41,42,49
WARRIOR,778,7839,2446,149,181,42,44,46,53
WARRIOR,779,6775,3227,165,156,50,61,53,36
WARRIOR,780,7741,3038,160,181,40,41,65,42
WARRIOR,781,6698,2663,162,156,53,45,54,43
WARRIOR,782,7301,2544,158,171,52,42,48,49
WARRIOR,783,7517,2945,160,169,58,47,50,46
WARRIOR,784,6794,2833,171,152,60,51,52,31
WARRIOR,785,7233,2588,163,159,53,45,46,51
WARRIOR,786,7628,2569,145,167,65,43,46,56
WARRIOR,787,8278,2543,144,184,47,41,53,48
WARRIOR,788,7444,2337,169,169,44,37,46,53
WARRIOR,789,6882,2962,149,167,49,66,44,50
WARRIOR,790,7361,2548,169,172,48,40,45,42
WARRIOR,791,7124,2574,161,167,46,41,53,46
WARRIOR,792,6939,2862,179,154,40,50,54,41
WARRIOR,793,6877,2595,174,157,56,37,51,49
WARRIOR,794,8238,2882,171,177,53,47,50,35
WARRIOR,795,7122,2530,148,167,66,44,46,41
WARRIOR,796,7132,2742,177,164,53,51,44,40
WARRIOR,797,6482,2911,172,144,51,59,48,46
WARRIOR,798,6731,2575,166,157,47,51,43,41
WARRIOR,799,7576,2464,162,177,52,42,46,50
WARRIOR,800,6758,2528,158,161,51,50,44,48
WARRIOR,801,6179,2763,174,148,52,41,54,49
WARRIOR,802,7143,2769,157,165,54,50,48,53
WARRIOR,803,7238,2962,152,165,56,50,50,60
WARRIOR,804,6929,2687,167,167,46,38,55,48
WARRIOR,805,6936,2541,161,159,56,42,51,42
WARRIOR,806,6874,2499,167,162,43,52,36,49
WARRIOR,807,7076,2498,161,160,49,41,51,58
WARRIOR,808,8253,2686,153,189,47,44,50,39
WARRIOR,809,6717,3005,173,156,48,43,64,42
WARRIOR,810,6654,2741,174,155,37,44,54,56
WARRIOR,811,6365,2526,176,150,48,44,44,54
WARRIOR,812,6758,2474,154,160,59,46,43,50
WARRIOR,813,7058,2295,167,161,60,45,37,50
WARRIOR,814,6721,2936,158,154,46,57,52,50
WARRIOR,815,6481,2899,159,147,52,56,48,57
WARRIOR,816,7187,3199,150,168,42,55,57,50
WARRIOR,817,6117,3192,174,148,53,50,57,38
WARRIOR,818,6993,2831,164,161,34,51,49,54
WARRIOR,819,7428,2385,175,171,45,47,35,43
WARRIOR,820,8482,2205,172,185,53,35,43,39
WARRIOR,821,6657,2908,164,156,49,51,50,54
WARRIOR,822,6115,2914,169,151,53,50,51,55
WARRIOR,823,7127,2566,165,164,45,45,52,50
WARRIOR,824,7092,2507,165,164,53,43,47,56
WARRIOR,825,6641,2723,164,153,42,55,46,59
WARRIOR,826,6248,2716,160,146,47,44,60,58
WARRIOR,827,7043,2791,169,159,42,40,60,51
WARRIOR,828,6634,2558,166,154,47,44,52,56
WARRIOR,829,6853,2615,181,150,52,35,51,46
WARRIOR,830,6258,3095,167,153,49,59,47,51
WARRIOR,831,7449,2378,156,167,42,51,41,53
WARRIOR,832,6803,2583,171,150,53,43,54,54
WARRIOR,833,6945,2450,162,162,58,43,46,51
WARRIOR,834,7407,2728,171,163,46,53,52,40
WARRIOR,835,6683,2989,174,150,50,50,56,40
WARRIOR,836,6955,2752,161,161,44,52,48,53
WARRIOR,837,7262,2678,148,169,43,53,46,51
WARRIOR,838,7056,2511,153,168,59,45,43,50
WARRIOR,839,7034,3067,167,156,46,56,51,49
WARRIOR,840,7038,3040,150,174,46,53,55,42
WARRIOR,841,7449,2641,160,163,54,50,43,43
WARRIOR,842,7145,1967,165,159,72,29,39,59
WARRIOR,843,7668,2944,161,168,40,50,54,50
WARRIOR,844,7704,3110,160,168,37,53,58,51
WARRIOR,845,7133,2463,168,164,47,41,47,56
WARRIOR,846,7691,2833,158,171,42,49,47,48
WARRIOR,847,6845,2885,172,161,42,46,53,48
WARRIOR,848,7207,2854,164,168,43,56,50,52
WARRIOR,849,6541,2880,173,153,54,48,55,42
WARRIOR,850,6793,2322,171,159,51,45,39,58
WARRIOR,851,7012,2375,166,167,51,42,41,43
WARRIOR,852,6510,2685,168,153,43,58,48,45
WARRIOR,853,7425,2531,147,172,41,44,49,54
WARRIOR,854,6363,2990,165,147,53,63,43,51
WARRIOR,855,7139,2554,175,163,40,42,50,50
WARRIOR,856,7158,2372,165,166,42,42,40,49
WARRIOR,857,7729,2528,150,172,44,45,51,56
WARRIOR,858,8028,2556,147,174,55,51,46,48
WARRIOR,859,7170,2551,156,165,42,49,45,60
WARRIOR,860,7091,2647,163,160,57,43,53,48
WARRIOR,861,7127,2789,149,167,58,51,46,41
WARRIOR,862,6963,2905,161,165,49,54,46,54
WARRIOR,863,7325,2596,162,169,47,44,49,58
WARRIOR,864,6412,2600,175,152,60,49,37,51
WARRIOR,865,7445,2716,147,168,42,54,51,61
WARRIOR,866,7630,2976,151,181,39,57,55,39
WARRIOR,867,7093,3068,170,159,46,53,51,50
WARRIOR,868,6337,2747,167,156,33,51,50,48
WARRIOR,869,7619,2803,141,185,55,53,48,39
WARRIOR,870,6863,2863,145,164,55,56,50,47
WARRIOR,871,6109,3186,161,150,57,55,55,50
WARRIOR,872,7850,2484,151,177,52,42,51,44
WARRIOR,873,6992,2493,171,156,46,43,42,62
WARRIOR,874,7186,2560,152,162,45,55,46,50
WARRIOR,875,7073,2547,155,165,51,53,40,45
WARRIOR,876,7744,2161,173,173,47,46,32,47
WARRIOR,877,7401,2763,152,173,39,45,53,52
WARRIOR,878,7700,2801,163,172,57,46,48,44
WARRIOR,879,7660,2613,170,178,50,42,44,45
WARRIOR,880,6633,2742,171,155,34,42,57,63
WARRIOR,881,7231,2962,155,171,51,51,54,48
WARRIOR,882,7286,2821,156,168,50,53,51,44
WARRIOR,883,7137,2516,169,163,49,41,47,46
WARRIOR,884,6972,2671,157,160,52,47,48,47
WARRIOR,885,8119,2686,147,188,45,49,49,57
WARRIOR,886,8060,2620,139,183,52,35,59,45
WARRIOR,887,6711,2936,164,158,52,55,49,37
WARRIOR,888,6979,2801,169,163,53,49,51,46
WARRIOR,889,7192,2819,158,169,44,46,54,44
WARRIOR,890,7183,2772,169,162,41,42,51,55
WARRIOR,891,6764,3043,172,157,45,50,59,31
WARRIOR,892,6797,2717,169,146,59,41,53,56
WARRIOR,893,7765,2380,147,186,35,39,47,52
WARRIOR,894,7617,2555,149,175,57,51,40,46
WARRIOR,895,6240,2478,166,151,52,49,39,48
WARRIOR,896,7448,3125,155,166,47,57,50,48
WARRIOR,897,7869,3161,152,178,44,53,52,46
WARRIOR,898,7367,2472,147,167,45,46,45,60
WARRIOR,899,7572,2391,168,173,53,37,40,51
WARRIOR,900,7743,2728,163,169,46,46,52,54
WARRIOR,901,7337,2490,165,165,40,46,50,50
WARRIOR,902,7469,2703,167,170,40,39,51,51
WARRIOR,903,6943,2649,170,160,41,55,45,45
WARRIOR,904,6837,2804,161,162,50,50,49,56
WARRIOR,905,7082,2489,165,156,44,48,44,65
WARRIOR,906,7174,2334,181,156,56,38,46,50
WARRIOR,907,7580,2589,156,176,52,36,61,48
WARRIOR,908,6087,2831,164,141,53,48,54,49
WARRIOR,909,7313,2499,167,168,57,37,49,55
WARRIOR,910,7047,2652,161,166,54,43,51,41
WARRIOR,911,6531,2804,170,156,47,40,57,51
WARRIOR,912,7313,2625,167,164,55,50,42,45
WARRIOR,913,8104,2728,141,180,40,45,54,47
WARRIOR,914,6602,2381,177,163,48,39,40,52
WARRIOR,915,7107,2941,155,167,57,54,50,48
WARRIOR,916,6705,2611,168,150,55,38,52,59
WARRIOR,917,6825,2923,173,154,41,51,57,44
WARRIOR,918,7614,2556,153,176,50,56,43,50
WARRIOR,919,7453,2522,152,173,53,45,45,48
WARRIOR,920,7297,2420,156,170,57,51,33,39
WARRIOR,921,6930,2720,172,156,42,58,40,40
WARRIOR,922,6574,2683,147,159,62,49,50,38
WARRIOR,923,6925,3027,159,160,54,54,56,36
WARRIOR,924,6363,2666,172,142,49,55,44,53
WARRIOR,925,7566,2801,158,167,49,52,50,45
WARRIOR,926,7224,2887,158,173,49,58,40,42
WARRIOR,927,7299,2460,166,163,66,53,35,40
WARRIOR,928,7254,2680,149,167,37,49,48,61
WARRIOR,929,6263,2586,176,144,39,47,54,46
WARRIOR,930,7672,2577,168,174,43,42,46,50
WARRIOR,931,6684,2449,180,153,44,49,42,41
WARRIOR,932,6069,2472,169,139,57,49,48,53
WARRIOR,933,6747,2510,160,156,44,57,42,52
WARRIOR,934,7992,2545,150,190,44,42,45,54
WARRIOR,935,5843,2921,183,137,50,58,50,42
WARRIOR,936,6987,2929,159,168,56,51,51,43
WARRIOR,937,6888,2602,162,166,40,55,41,37
WARRIOR,938,7084,2799,159,164,39,52,48,56
WARRIOR,939,6828,2797,169,162,49,54,47,45
WARRIOR,940,6746,2722,174,152,46,49,53,46
WARRIOR,941,7252,2574,173,164,52,48,42,47
WARRIOR,942,7114,2789,168,165,50,49,48,37
WARRIOR,943,6368,2601,175,153,52,51,44,48
WARRIOR,944,7412,2847,148,175,37,48,55,47
WARRIOR,945,8135,2885,149,181,50,47,55,44
WARRIOR,946,7610,2628,171,167,48,49,41,51
WARRIOR,947,7052,2822,174,164,42,43,55,46
WARRIOR,948,6703,2273,163,159,42,43,42,58
WARRIOR,949,7622,2686,147,175,39,46,53,47
WARRIOR,950,6970,3020,160,168,38,51,57,45
WARRIOR,951,7175,2602,144,163,37,54,45,64
WARRIOR,952,6230,2925,178,148,53,52,43,48
WARRIOR,953,6716,2611,154,160,51,46,46,58
WARRIOR,954,7208,2890,145,173,49,52,49,48
WARRIOR,955,7758,2639,161,174,43,50,47,43
WARRIOR,956,7660,2733,154,176,53,43,58,42
WARRIOR,957,7493,2485,163,172,49,50,37,59
WARRIOR,958,7476,2868,134,178,54,47,54,42
WARRIOR,959,6873,3099,152,150,49,59,54,50
WARRIOR,960,7368,2901,163,168,39,57,45,42
WARRIOR,961,7572,2610,156,173,57,49,49,40
WARRIOR,962,6061,2855,166,149,46,55,49,49
WARRIOR,963,6823,2749,181,162,41,54,42,46
WARRIOR,964,6972,2759,174,162,50,52,45,40
WARRIOR,965,7807,2762,154,172,43,51,46,50
WARRIOR,966,7165,2652,160,168,43,44,53,52
WARRIOR,967,7190,2927,153,166,44,53,54,55
WARRIOR,968,6321,2754,175,151,46,55,42,55
WARRIOR,969,7268,2940,159,161,60,51,46,46
WARRIOR,970,7197,2731,168,165,51,52,39,54
WARRIOR,971,7234,2763,157,170,45,52,48,41
WARRIOR,972,6505,2747,178,154,51,44,54,46
WARRIOR,973,7190,2813,167,162,47,43,55,45
WARRIOR,974,7336,2531,167,168,48,49,37,54
WARRIOR,975,6799,2583,179,148,46,46,48,45
WARRIOR,976,7358,2574,158,169,57,51,40,50
WARRIOR,977,6825,2464,156,160,36,39,53,65
WARRIOR,978,7081,2907,158,152,44,59,47,55
WARRIOR,979,6718,2488,173,153,40,54,34,54
WARRIOR,980,6644,2976,166,149,55,57,52,52
WARRIOR,981,7162,2843,151,167,55,52,49,54
WARRIOR,982,7046,2498,174,157,42,43,46,52
WARRIOR,983,7029,3119,166,157,45,54,54,50
WARRIOR,984,6619,2745,169,149,41,55,51,53
WARRIOR,985,7824,2717,160,174,50,50,48,54
WARRIOR,986,6619,2784,168,151,40,47,60,43
WARRIOR,987,7321,2486,170,160,57,42,50,36
WARRIOR,988,7874,2768,151,192,49,46,50,37
WARRIOR,989,6768,2781,154,157,44,51,52,55
WARRIOR,990,6969,2766,169,155,44,48,50,51
WARRIOR,991,6056,2726,169,144,64,54,42,44
WARRIOR,992,8146,2825,149,185,43,51,45,49
WARRIOR,993,7610,2356,157,177,41,50,35,57
WARRIOR,994,7257,2755,160,169,51,43,54,50
WARRIOR,995,8256,2987,145,183,48,50,54,40
WARRIOR,996,7584,2834,153,172,50,46,55,43
WARRIOR,997,7360,2564,155,164,60,47,46,45
WARRIOR,998,6472,3016,168,157,51,49,60,36
WARRIOR,999,6157,2579,181,145,49,40,49,50
WARRIOR,1000,6298,2991,179,146,38,51,56,37
WARRIOR,1001,7071,2893,175,154,59,58,40,36
WARRIOR,1002,8011,2630,148,179,49,50,46,50
WARRIOR,1003,6602,2827,159,153,55,50,46,54
WARRIOR,1004,7816,2520,155,176,47,48,45,49
WARRIOR,1005,7107,2524,166,156,47,53,36,47
WARRIOR,1006,7333,2731,170,162,59,59,38,48
WARRIOR,1007,7975,2494,165,170,55,40,51,52
WARRIOR,1008,6328,2728,173,145,45,40,48,69
WARRIOR,1009,7842,2711,158,171,46,54,44,53
WARRIOR,1010,7531,2292,161,172,49,53,29,60
WARRIOR,1011,7326,2995,165,167,43,55,62,33
WARRIOR,1012,7174,3015,147,165,57,56,50,56
WARRIOR,1013,6791,2651,162,158,47,48,46,56
WARRIOR,1014,7318,2937,149,167,44,59,54,40
WARRIOR,1015,6972,3265,142,161,50,56,61,47
WARRIOR,1016,6920,3090,152,169,44,53,51,48
WARRIOR,1017,6811,2509,186,158,43,38,45,45
WARRIOR,1018,7458,2276,160,179,41,38,42,44
WARRIOR,1019,7772,2813,158,179,48,42,54,43
WARRIOR,1020,7566,2773,153,174,40,44,52,55
WARRIOR,1021,7581,2964,153,169,50,56,49,55
WARRIOR,1022,6371,2584,175,150,51,53,40,47
WARRIOR,1023,7392,2318,159,167,55,43,46,50
WARRIOR,1024,7246,2700,156,170,48,55,43,47
WARRIOR,1025,6905,3137,163,161,43,58,52,45
WARRIOR,1026,7334,2445,176,157,41,44,44,46
WARRIOR,1027,6899,2260,155,165,47,44,35,51
WARRIOR,1028,7785,2759,146,172,44,49,56,41
WARRIOR,1029,6699,2740,163,155,40,57,43,59
WARRIOR,1030,7062,2566,182,160,38,46,44,49
WARRIOR,1031,7083,2449,169,154,51,48,38,48
